num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,adaptive_t0_i100ms,8,19,616,13,1264.6566433795651,1361.0258145221433,1361.0258145221433,1443.3057426200176,14.089243044703835,0.0475006103515625,0.051361083984375,0.0461578369140625
3,adaptive_t0_i100ms,8,19,616,14,1361.0258145221433,1440.7194180377683,1443.3057426200176,1525.5856707178918,0.0,0.0475006103515625,0.051361083984375,0.0461578369140625
3,adaptive_t0_i100ms,8,19,616,15,1443.3057426200176,1545.6928295978269,1545.6928295978269,1627.9727576957011,20.107158879935014,0.0475006103515625,0.051361083984375,0.0461578369140625
3,adaptive_t0_i100ms,8,20,648,0,-82.27992809787429,30.785791506617898,30.785791506617898,32.74474665404159,30.785791506617898,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,1,30.785791506617898,152.19978534206712,152.19978534206712,154.1587404894908,119.45503868802552,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,2,152.19978534206712,190.5422612331804,190.5422612331804,192.5012163806041,36.38352074368959,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,3,190.5422612331804,225.78376971706712,225.78376971706712,227.7427248644908,33.282553336463025,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,4,225.78376971706712,258.80550586208665,258.80550586208665,260.76446100951034,31.062780997595837,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,5,258.80550586208665,288.7010975979265,288.7010975979265,290.6600527453502,27.93663658841615,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,6,288.7010975979265,318.5085698269304,318.5085698269304,320.4675249743541,27.848517081580212,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,7,318.5085698269304,348.23631488308274,348.23631488308274,350.19527003050644,27.76878990872865,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,8,348.23631488308274,373.65040027126634,373.65040027126634,375.60935541869003,23.4551302407599,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,9,373.65040027126634,398.22105609402024,398.22105609402024,400.18001124144394,22.611700675330212,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,10,398.22105609402024,423.0476781032976,423.0476781032976,425.0066332507213,22.86766686185365,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,11,423.0476781032976,447.16514789089524,447.16514789089524,449.12410303831894,22.158514640173962,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,12,447.16514789089524,486.23356067165696,486.23356067165696,488.19251581908065,37.109457633338025,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,13,486.23356067165696,529.0953084133562,529.0953084133562,531.0542635607799,40.902792594275525,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,14,529.0953084133562,565.0858327053502,565.0858327053502,567.0447878527739,34.03156914457031,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,20,648,15,565.0858327053502,593.4729024074986,593.4729024074986,595.4318575549223,26.428114554724743,0.065460205078125,0.0662994384765625,0.06151580810546875
3,adaptive_t0_i100ms,8,21,680,0,-1.9589551474236941,34.967314383826306,34.967314383826306,37.429586011363426,34.967314383826306,0.0908050537109375,0.085601806640625,0.08132171630859375
3,adaptive_t0_i100ms,8,21,680,1,34.967314383826306,74.55395378812318,74.55395378812318,77.0162254156603,37.124367776759755,0.0908050537109375,0.085601806640625,0.08132171630859375
3,adaptive_t0_i100ms,8,21,680,2,74.55395378812318,117.77866997464662,117.77866997464662,120.24094160218374,40.76244455898632,0.0908050537109375,0.085601806640625,0.08132171630859375
3,adaptive_t0_i100ms,8,21,680,3,117.77866997464662,159.40045037015443,159.40045037015443,161.86272199769155,39.15950876797069,0.0908050537109375,0.085601806640625,0.08132171630859375
3,adaptive_t0_i100ms,8,21,680,4,159.40045037015443,190.632521293006,190.632521293006,193.0947929205431,28.769799295314442,0.0908050537109375,0.085601806640625,0.08132171630859375
3,adaptive_t0_i100ms,8,21,680,5,190.632521293006,222.10796990140443,222.10796990140443,224.57024152894155,29.013176980861317,0.0908050537109375,0.085601806640625,0.08132171630859375
3,adaptive_t0_i100ms,8,21,680,6,222.10796990140443,253.46172966702943,253.46172966702943,255.92400129456655,28.89148813808788,0.0908050537109375,0.085601806640625,0.08132171630859375
3,adaptive_t0_i100ms,8,21,680,7,253.46172966702943,284.50077690824037,284.50077690824037,286.9630485357775,28.576775613673817,0.0908050537109375,0.085601806640625,0.08132171630859375
3,adaptive_t0_i100ms,8,21,680,8,284.50077690824037,315.5146471474982,315.5146471474982,317.9769187750353,28.551598611720692,0.0908050537109375,0.085601806640625,0.08132171630859375
