policy,role,ratio,cdf_percent,count
fifo,S,1.1890535172056282,66.96428571428571,336
fifo,S,1.1914918442943947,67.26190476190476,336
fifo,S,1.1922083965993175,67.55952380952381,336
fifo,S,1.1929219660492827,67.85714285714286,336
fifo,S,1.193024306294417,68.1547619047619,336
fifo,S,1.1966836579533189,68.45238095238095,336
fifo,S,1.1968871374377523,68.75,336
fifo,S,1.200215445114563,69.04761904761905,336
fifo,S,1.2035595130731729,69.3452380952381,336
fifo,S,1.2052329610459074,69.64285714285714,336
fifo,S,1.205773684281743,69.94047619047619,336
fifo,S,1.2079806692064239,70.23809523809524,336
fifo,S,1.211850830590795,70.53571428571429,336
fifo,S,1.2127022858256518,70.83333333333333,336
fifo,S,1.2146825951044702,71.13095238095238,336
fifo,S,1.2151424613615887,71.42857142857143,336
fifo,S,1.2167757265382009,71.72619047619048,336
fifo,S,1.2175239304517607,72.02380952380952,336
fifo,S,1.2189695105374065,72.32142857142857,336
fifo,S,1.2200654307729761,72.61904761904762,336
fifo,S,1.2209340392462658,72.91666666666667,336
fifo,S,1.2244852297693916,73.21428571428571,336
fifo,S,1.224625666801629,73.51190476190476,336
fifo,S,1.2247167942078838,73.80952380952381,336
fifo,S,1.2266584124744564,74.10714285714286,336
fifo,S,1.228796376925988,74.4047619047619,336
fifo,S,1.2302093355978014,74.70238095238095,336
fifo,S,1.2303311430084913,75.0,336
fifo,S,1.2320857498821427,75.29761904761905,336
fifo,S,1.2326895620172527,75.5952380952381,336
fifo,S,1.2372412265085744,75.89285714285714,336
fifo,S,1.2376119239778052,76.19047619047619,336
fifo,S,1.2381976212854102,76.48809523809524,336
fifo,S,1.2385255730188738,76.78571428571429,336
fifo,S,1.2394436392679946,77.08333333333333,336
fifo,S,1.2402922743384166,77.38095238095238,336
fifo,S,1.2409762620005245,77.67857142857143,336
fifo,S,1.241231009375391,77.97619047619048,336
fifo,S,1.2412343750466173,78.27380952380952,336
fifo,S,1.2432123817849043,78.57142857142857,336
fifo,S,1.2442140763944478,78.86904761904762,336
fifo,S,1.2471231457719765,79.16666666666667,336
fifo,S,1.2484657871316411,79.46428571428571,336
fifo,S,1.248512181045517,79.76190476190476,336
fifo,S,1.2487489001290553,80.05952380952381,336
fifo,S,1.2489096965190916,80.35714285714286,336
fifo,S,1.250564802614561,80.6547619047619,336
fifo,S,1.2515457419910956,80.95238095238095,336
fifo,S,1.2521957330622764,81.25,336
fifo,S,1.2532739084824411,81.54761904761905,336
fifo,S,1.2552576254037888,81.8452380952381,336
fifo,S,1.257498478408496,82.14285714285714,336
fifo,S,1.257532950160726,82.44047619047619,336
fifo,S,1.2576280884147144,82.73809523809524,336
fifo,S,1.2601373182022795,83.03571428571429,336
fifo,S,1.2639665756895575,83.33333333333333,336
fifo,S,1.265122883029687,83.63095238095238,336
fifo,S,1.2665892098167422,83.92857142857143,336
fifo,S,1.2671216329029271,84.22619047619048,336
fifo,S,1.2679977262214457,84.52380952380952,336
fifo,S,1.2681251537485738,84.82142857142857,336
fifo,S,1.2718478781405431,85.11904761904762,336
fifo,S,1.2721662640055698,85.41666666666667,336
fifo,S,1.2759818880131104,85.71428571428571,336
fifo,S,1.2768112994572696,86.01190476190476,336
fifo,S,1.279800771089771,86.30952380952381,336
fifo,S,1.2806624218757277,86.60714285714286,336
fifo,S,1.2819959248642927,86.9047619047619,336
fifo,S,1.2841402995167097,87.20238095238095,336
fifo,S,1.284618538040617,87.5,336
fifo,S,1.2876815498598293,87.79761904761905,336
fifo,S,1.2923963743393512,88.0952380952381,336
fifo,S,1.292745961839368,88.39285714285714,336
fifo,S,1.2970020930838926,88.69047619047619,336
fifo,S,1.3027008930774822,88.98809523809524,336
fifo,S,1.3034862145780581,89.28571428571429,336
fifo,S,1.3057553059133427,89.58333333333333,336
fifo,S,1.306775913013899,89.88095238095238,336
fifo,S,1.3092248671741717,90.17857142857143,336
fifo,S,1.3117414950927493,90.47619047619048,336
fifo,S,1.313434387133766,90.77380952380952,336
fifo,S,1.3189077329138938,91.07142857142857,336
fifo,S,1.3230978958280266,91.36904761904762,336
fifo,S,1.3258730418384148,91.66666666666667,336
fifo,S,1.3261071860241744,91.96428571428571,336
fifo,S,1.326977511576,92.26190476190476,336
fifo,S,1.3272604252899387,92.55952380952381,336
fifo,S,1.3311639364715222,92.85714285714286,336
fifo,S,1.3332208543344908,93.1547619047619,336
fifo,S,1.3339093111791158,93.45238095238095,336
fifo,S,1.337985236568454,93.75,336
fifo,S,1.3446990546412363,94.04761904761905,336
fifo,S,1.349717585913745,94.3452380952381,336
fifo,S,1.3727097230056995,94.64285714285714,336
fifo,S,1.3870122272398793,94.94047619047619,336
fifo,S,1.38874417324424,95.23809523809524,336
fifo,S,1.3888889456085662,95.53571428571429,336
fifo,S,1.39514617841808,95.83333333333333,336
fifo,S,1.413599764341533,96.13095238095238,336
fifo,S,1.415877497222233,96.42857142857143,336
fifo,S,1.4288775877588722,96.72619047619048,336
fifo,S,1.430306535913272,97.02380952380952,336
fifo,S,1.4310078107391653,97.32142857142857,336
fifo,S,1.4384265540153578,97.61904761904762,336
fifo,S,1.4433044414381777,97.91666666666667,336
fifo,S,1.4644444475168987,98.21428571428571,336
fifo,S,1.4850245987810755,98.51190476190476,336
fifo,S,1.508365879764377,98.80952380952381,336
fifo,S,1.5171539894756063,99.10714285714286,336
fifo,S,1.5358247947114667,99.4047619047619,336
fifo,S,1.5884901579251973,99.70238095238095,336
fifo,S,1.6046341496256478,100.0,336
once,S,1.0,91.96428571428571,336
once,S,1.0060685514711585,92.26190476190476,336
once,S,1.0083999775978074,92.55952380952381,336
once,S,1.0142352885415904,92.85714285714286,336
once,S,1.0143481474996003,93.1547619047619,336
once,S,1.0176201463944998,93.45238095238095,336
once,S,1.0217942562270605,93.75,336
once,S,1.0226163604199983,94.04761904761905,336
once,S,1.0272860147178602,94.3452380952381,336
once,S,1.029939034218169,94.64285714285714,336
once,S,1.0342334560199808,94.94047619047619,336
once,S,1.0411737417696971,95.23809523809524,336
once,S,1.0453372849970668,95.53571428571429,336
once,S,1.0598750368286736,95.83333333333333,336
once,S,1.0634038090662707,96.13095238095238,336
once,S,1.0669145872514643,96.42857142857143,336
once,S,1.0954839708138897,96.72619047619048,336
once,S,1.1154786667238008,97.02380952380952,336
once,S,1.1549291065672675,97.32142857142857,336
once,S,1.1934653737783383,97.61904761904762,336
once,S,1.2068556100645609,97.91666666666667,336
once,S,1.209782442373468,98.21428571428571,336
once,S,1.2252526571834517,98.51190476190476,336
once,S,1.2613190476427234,98.80952380952381,336
once,S,1.4246384791689723,99.10714285714286,336
once,S,1.4373698734827578,99.4047619047619,336
once,S,1.4485323169634514,99.70238095238095,336
once,S,1.4569060002542105,100.0,336
fifo,L,1.0,14.285714285714286,56
fifo,L,1.0011473187955306,16.071428571428573,56
fifo,L,1.0011784405573942,17.857142857142858,56
fifo,L,1.001208213102898,19.642857142857142,56
fifo,L,1.0012135307155932,21.428571428571427,56
fifo,L,1.0012317782293672,23.214285714285715,56
fifo,L,1.0012507558390815,25.0,56
fifo,L,1.001276471261811,26.785714285714285,56
fifo,L,1.0012813036877473,28.571428571428573,56
fifo,L,1.0013634302868066,30.357142857142858,56
fifo,L,1.0014323505613618,32.142857142857146,56
fifo,L,1.0014940403165056,33.92857142857143,56
fifo,L,1.0015214127557337,35.714285714285715,56
fifo,L,1.0015310378040005,37.5,56
fifo,L,1.001545535667519,39.285714285714285,56
fifo,L,1.0015837242375412,41.07142857142857,56
fifo,L,1.0017974995624612,42.857142857142854,56
fifo,L,1.0018185408226132,44.642857142857146,56
fifo,L,1.0018540416198898,46.42857142857143,56
fifo,L,1.0019022019931347,48.214285714285715,56
fifo,L,1.0019526317085343,50.0,56
fifo,L,1.0019838505210683,51.785714285714285,56
fifo,L,1.002306941304952,53.57142857142857,56
fifo,L,1.0024690533079772,55.357142857142854,56
fifo,L,1.0025140526217935,57.142857142857146,56
fifo,L,1.0026642532869827,58.92857142857143,56
fifo,L,1.002681866546581,60.714285714285715,56
fifo,L,1.00349422017098,62.5,56
fifo,L,1.003496547311594,64.28571428571429,56
fifo,L,1.0035883031486748,66.07142857142857,56
fifo,L,1.0036095070220667,67.85714285714286,56
fifo,L,1.0036760938586937,69.64285714285714,56
fifo,L,1.0043799473344297,71.42857142857143,56
fifo,L,1.0061407205226585,73.21428571428571,56
fifo,L,1.0070343899457905,75.0,56
fifo,L,1.0075379857075153,76.78571428571429,56
fifo,L,1.0083037002505433,78.57142857142857,56
fifo,L,1.008750138370044,80.35714285714286,56
fifo,L,1.0089364604675886,82.14285714285714,56
fifo,L,1.0103447072456042,83.92857142857143,56
fifo,L,1.0109439469477206,85.71428571428571,56
fifo,L,1.0110934733757264,87.5,56
fifo,L,1.0123803436848855,89.28571428571429,56
fifo,L,1.0132849506049826,91.07142857142857,56
fifo,L,1.0143483831984532,92.85714285714286,56
fifo,L,1.015098195390225,94.64285714285714,56
fifo,L,1.0173450204823196,96.42857142857143,56
fifo,L,1.0182656741976281,98.21428571428571,56
fifo,L,1.0196394591977596,100.0,56
once,L,1.0,14.285714285714286,56
once,L,1.0014735662225556,16.071428571428573,56
once,L,1.001576069820773,17.857142857142858,56
once,L,1.0023702704298463,19.642857142857142,56
once,L,1.003902743397132,21.428571428571427,56
once,L,1.0039216663782384,23.214285714285715,56
once,L,1.003970743706161,25.0,56
once,L,1.0040380746543167,26.785714285714285,56
once,L,1.0045001771889934,28.571428571428573,56
once,L,1.0046284007201165,30.357142857142858,56
once,L,1.0054381464481574,32.142857142857146,56
once,L,1.0073977967020495,33.92857142857143,56
once,L,1.0075075153664605,35.714285714285715,56
once,L,1.0076241170898856,37.5,56
once,L,1.0077403001813299,39.285714285714285,56
once,L,1.008020402162871,41.07142857142857,56
once,L,1.0080243200202208,42.857142857142854,56
once,L,1.0085675114668182,44.642857142857146,56
once,L,1.0088354580645549,46.42857142857143,56
once,L,1.0088448538088222,48.214285714285715,56
once,L,1.0093148664699574,50.0,56
once,L,1.0097017817251777,51.785714285714285,56
once,L,1.0102572412518007,53.57142857142857,56
once,L,1.0111153940046365,55.357142857142854,56
once,L,1.0120519825329006,57.142857142857146,56
once,L,1.0130737128367735,58.92857142857143,56
once,L,1.0145503450550604,60.714285714285715,56
once,L,1.015906884384805,62.5,56
once,L,1.0162061984516353,64.28571428571429,56
once,L,1.0162949853617866,66.07142857142857,56
once,L,1.0177266048174,67.85714285714286,56
once,L,1.0178151409025689,69.64285714285714,56
once,L,1.0180154053447972,71.42857142857143,56
once,L,1.0180949405983906,73.21428571428571,56
once,L,1.0185371063445752,75.0,56
once,L,1.018919034837697,76.78571428571429,56
once,L,1.019039557790203,78.57142857142857,56
once,L,1.0202925698353786,80.35714285714286,56
once,L,1.020400521672174,82.14285714285714,56
once,L,1.021385666519537,83.92857142857143,56
once,L,1.0226930094188702,85.71428571428571,56
once,L,1.0233559290182783,87.5,56
once,L,1.0278109608238453,89.28571428571429,56
once,L,1.028560003936309,91.07142857142857,56
once,L,1.0293166196285022,92.85714285714286,56
once,L,1.0317787684118442,94.64285714285714,56
once,L,1.0320671810872872,96.42857142857143,56
once,L,1.0325714713395628,98.21428571428571,56
once,L,1.0497821219184476,100.0,56
