start_ms,end_ms,fleet_current_gib_s,ssu0_current_gib_s,fleet_continuing_gib_s,ssu0_continuing_gib_s,fleet_boundary_gib_s,ssu0_boundary_gib_s,fleet_total_prefetch_gib_s,ssu0_total_prefetch_gib_s,max_npu_total_link_gib_s,max_npu_continuing_link_gib_s,max_npu_boundary_link_gib_s,boundary_overdue_layers,continuing_overdue_layers,cold_initial_layers
5682.195387669707,5685.069614155119,31.1955670785382,31.1955670785382,27.429782638149156,27.429782638149156,0.3585515033917771,0.3585515033917771,27.788334141541025,27.788334141541025,4.336662748656797,4.336662748656797,0.358551503391781,0.0,0.0,0.0
5685.069614155119,5685.658659431868,31.1955670785382,31.1955670785382,27.429782638149156,27.429782638149156,0.3585515033917771,0.3585515033917771,27.788334141541025,27.788334141541025,4.336662748656797,4.336662748656797,0.358551503391781,0.0,0.0,0.0
5685.658659431868,5690.975800959876,31.1955670785382,31.1955670785382,27.429782638149156,27.429782638149156,0.3585515033917771,0.3585515033917771,27.788334141541025,27.788334141541025,4.336662748656797,4.336662748656797,0.358551503391781,0.0,0.0,0.0
5690.975800959876,5691.505096938672,31.1955670785382,31.1955670785382,23.139655529152684,23.139655529152684,0.3585515033917771,0.3585515033917771,23.498207032544553,23.498207032544553,4.336662748656797,4.336662748656797,0.358551503391781,0.0,1.0,0.0
5691.505096938672,5698.466846669762,31.1955670785382,31.1955670785382,18.802992780495888,18.802992780495888,0.3585515033917771,0.3585515033917771,19.161544283887757,19.161544283887757,3.767642487580893,3.767642487580893,0.358551503391781,0.0,2.0,0.0
5698.466846669762,5699.100782598107,31.1955670785382,31.1955670785382,23.09311988949236,23.09311988949236,0.3585515033917771,0.3585515033917771,23.45167139288423,23.45167139288423,4.290127108996473,4.290127108996473,0.358551503391781,0.0,1.0,0.0
5699.100782598107,5704.37303347452,31.1955670785382,31.1955670785382,27.429782638149156,27.429782638149156,0.3585515033917771,0.3585515033917771,27.788334141541025,27.788334141541025,4.336662748656797,4.336662748656797,0.358551503391781,0.0,0.0,0.0
5704.37303347452,5704.947220104911,31.1955670785382,31.1955670785382,27.429782638149156,27.429782638149156,0.3585515033917771,0.3585515033917771,27.788334141541025,27.788334141541025,4.336662748656797,4.336662748656797,0.358551503391781,0.0,0.0,0.0
5704.947220104911,5710.279220279277,31.1955670785382,31.1955670785382,27.42821260250185,27.42821260250185,0.3585515033917771,0.3585515033917771,27.786764105893724,27.786764105893724,4.335092713009494,4.335092713009494,0.358551503391781,0.0,0.0,0.0
5710.279220279277,5710.793657611715,31.1955670785382,31.1955670785382,27.42821260250185,27.42821260250185,0.3585515033917771,0.3585515033917771,27.786764105893724,27.786764105893724,4.335092713009494,4.335092713009494,0.358551503391781,0.0,0.0,0.0
