case,label,window_kind,start_s,end_s,duration_s,dimension,group,admitted_request_count,admitted_compute_ms,admitted_io_gb,admitted_compute_ms_per_io_gb,admitted_io_per_compute_gbps,admitted_mean_raw_demand_gbps,mean_ttft_ms,p99_ttft_ms,slo_alpha1p5_pct,slo_alpha2_pct
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"144,2048",1,831.2010688165183,3.0507812500000004,272.45515187839777,3.670328834326173,3.6703288343261726,839.1306859982724,839.1306859982724,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"144,64",1,31.34328235876592,3.0924072265625,10.135561089606853,98.66252012682496,98.66252012682496,380.7127046641617,380.7127046641617,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"160,1024",1,459.71307881640524,3.416015625,134.57581266666637,7.430755796191407,7.430755796191407,463.8997044338648,463.8997044338648,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"160,128",1,61.79808828494513,3.4348144531250004,17.991681684208913,55.58124123981629,55.58124123981629,381.8948089285914,381.8948089285914,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"160,256",2,235.71804268105348,6.8642578125,34.33991687372297,29.120629606567384,29.120629606567384,385.73891658918546,385.9716599774304,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"160,64",1,34.02763698134068,3.4361572265625,9.902817228006068,100.98136489603272,100.98136489603272,371.8944798723205,371.8944798723205,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"176,2048",1,1002.9998094425738,3.73828125,268.3050691925798,3.7271006582519526,3.7271006582519526,1032.042108515514,1032.042108515514,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"192,1024",1,545.6125064753121,4.103515625000001,132.96221005014743,7.520933952758791,7.520933952758791,564.6800716088001,564.6800716088001,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"192,2048",1,1088.89897844534,4.08203125,266.75419950431296,3.748769473388672,3.748769473388672,1100.0811826054378,1100.0811826054378,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"192,256",1,139.3338537278603,4.11962890625,33.821942922206695,29.56660421017456,29.56660421017456,386.892787228473,386.892787228473,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"192,4096",1,2175.473295290288,4.039062500000001,538.6084754297037,1.8566362127929692,1.8566362127929688,2193.691733021191,2193.691733021191,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"200,4096",1,2261.372612471063,4.210937500000001,537.0235517556512,1.8621157242187505,1.8621157242187503,2279.987897424031,2279.987897424031,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"200,512",1,284.7199227381171,4.286132812500001,66.42816151374615,15.053856334606936,15.053856334606934,378.32726312517116,378.32726312517116,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"32,512",1,59.23412266696431,0.6767578125,87.52632267095449,11.425134399389648,11.425134399389648,383.76524456112384,383.76524456112384,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"48,1024",1,159.06538334465102,1.0097656250000002,157.52703340901607,6.348116754052736,6.348116754052736,365.9128937859641,365.9128937859641,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"48,128",2,48.434248828816806,2.05712890625,23.544586185952248,42.47260886651916,42.47260886651917,370.548815357668,377.7365643686382,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"48,4096",1,629.2841814562018,0.9453125,665.6890514578004,1.5022028645507812,1.5022028645507812,629.284181456198,629.284181456198,100.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"80,1024",2,489.92947664217587,3.3945312500000004,144.32905180713118,6.928611997924805,6.928611997924805,373.54199490177416,377.33481361737716,0.0,100.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,profile,"80,512",1,123.65863307227637,1.7080078125000002,72.39933691595826,13.812281197558594,13.812281197558594,387.2558391803359,387.2558391803359,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,raw_demand_bin,gt_10_le_20,3,467.61267847735775,6.670898437500001,70.09740634765251,14.265863062613713,13.430423977185058,383.1161156222103,387.1860272879517,33.33333333333333,33.33333333333333
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,raw_demand_bin,gt_20_le_40,3,375.05189640891376,10.98388671875,34.14564498090488,29.286311638255054,29.269287807769775,386.12354013561463,386.8744596807535,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,raw_demand_bin,gt_40_le_50,2,48.434248828816806,2.05712890625,23.544586185952248,42.47260886651916,42.47260886651917,370.548815357668,377.7365643686382,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,raw_demand_bin,gt_50_le_80,4,198.87397085653947,10.6455078125,18.681492171094067,53.528914652080275,53.34805661422577,374.03124090074107,381.8281256440999,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,raw_demand_bin,gt_80,4,122.6887751228123,12.02587890625,10.202063074080133,98.01939007225407,97.86561277236099,374.5299700982796,381.49745210539527,0.0,0.0
baseline,Baseline,chunk_500ms,20.0,20.5,0.5,raw_demand_bin,le_10,12,10302.952751762068,34.353515625,299.90970543533905,3.334336908331902,4.592346564434815,908.483801647763,2270.4953193397187,75.0,91.66666666666666
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,category,LL,9,8735.987289315319,30.8623046875,283.06334791820035,3.5327781125834066,5.567225567712402,990.1256793489083,2214.897835918966,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,category,LS,8,572.1299906018141,26.44189453125,21.637254090309224,46.216585331309425,56.94216771760712,345.1313998803671,369.37442920317443,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,category,SL,6,1903.5000432013662,6.66015625,285.804112058387,3.498899973124634,6.46182400354004,456.4142568748127,961.1639105928356,33.33333333333333,50.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,category,SS,4,92.94672465441444,3.4254150390625,27.134441693772963,36.85353143748259,39.680504070233916,329.05493988659964,362.60901963537873,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,overall,all,27,11304.56404777291,67.3897705078125,167.74896193573431,5.96128875231494,26.042049338979425,582.4773190362365,2072.732929524792,40.74074074074074,44.44444444444444
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"112,4096",1,1316.478849565995,2.3203125,567.3713560419103,1.7625140736328122,1.7625140736328122,1335.637449898004,1335.637449898004,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"128,1024",1,373.81375578175397,2.728515625,137.00260770240374,7.299131138964844,7.299131138964844,397.9715579729782,397.9715579729782,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"128,128",1,51.06067008778518,2.747314453125,18.58566646046104,53.80490401715698,53.80490401715698,332.8950127480057,332.8950127480057,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"128,4096",1,1488.2772032376654,2.6640625000000004,558.649507373669,1.7900311139648437,1.7900311139648437,1488.2772032376379,1488.2772032376379,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"160,1024",2,919.4261576328105,6.83203125,134.57581266666637,7.430755796191407,7.430755796191407,468.10055695920346,476.32028553912994,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"176,2048",1,1002.9998094425738,3.73828125,268.3050691925798,3.7271006582519526,3.7271006582519526,1002.9998094425537,1002.9998094425537,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"176,256",2,257.19287826425966,7.551757812500001,34.0573525594985,29.36223531329956,29.362235313299564,332.9452970876682,360.7790589405164,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"176,64",1,36.711991562200296,3.7799072265625004,9.712405453820274,102.96110523337555,102.96110523337556,351.9178615697856,351.9178615697856,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"192,128",1,72.53550573111009,4.122314453125,17.595820638118266,56.83167728100587,56.83167728100587,369.9786371617265,369.9786371617265,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"192,2048",1,1088.89897844534,4.08203125,266.75419950431296,3.748769473388672,3.748769473388672,1110.1768891874963,1110.1768891874963,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"192,64",1,39.396346040612436,4.1236572265625,9.553739284352064,104.67105813091278,104.67105813091278,354.3157994431567,354.3157994431567,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"200,4096",1,2261.372612471063,4.210937500000001,537.0235517556512,1.8621157242187505,1.8621157242187503,2278.0822387608205,2278.0822387608205,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"200,512",1,284.7199227381171,4.286132812500001,66.42816151374615,15.053856334606936,15.053856334606934,361.7848517222774,361.7848517222774,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"32,1024",1,116.11570526527609,0.6660156250000001,174.34381553026788,5.735792789428712,5.735792789428712,322.7375503450203,322.7375503450203,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"32,128",1,18.848415342640056,0.684814453125,27.523390104618063,36.332733584014896,36.332733584014896,325.4496099796779,325.4496099796779,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"32,2048",1,229.905641954,0.6445312500000001,356.70208691044843,2.8034599086914067,2.8034599086914067,379.58014278827613,379.58014278827613,0.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"32,256",1,31.959675135575093,0.68212890625,46.852837994028484,21.343424279388426,21.343424279388426,363.68522673302505,363.68522673302505,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"32,512",1,59.23412266696431,0.6767578125,87.52632267095449,11.425134399389648,11.425134399389648,333.2789977764987,333.2789977764987,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"32,64",1,12.552800653172682,0.6861572265625,18.294350284787512,54.66168431417541,54.66168431417541,299.27326602221365,299.27326602221365,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"64,128",1,29.585833523026608,1.372314453125,21.559077407990923,46.384174103356926,46.384174103356926,327.81165681148195,327.81165681148195,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"64,2048",1,401.70428667481804,1.33203125,301.57271961511265,3.31594980234375,3.3159498023437504,402.6726143283231,402.6726143283231,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"80,4096",1,972.8816535680313,1.6328125000000002,595.8318261086507,1.6783259238281252,1.6783259238281252,990.5581893435992,990.5581893435992,100.0,100.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"80,512",1,123.65863307227637,1.7080078125000002,72.39933691595826,13.812281197558594,13.812281197558594,309.6580466671585,309.6580466671585,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"96,128",1,40.32325191349002,2.059814453125,19.576157382678097,51.08254804310303,51.08254804310303,361.17347062980116,361.17347062980116,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,profile,"96,256",1,74.9093470023565,2.05712890625,36.41451285564351,27.461578408703616,27.461578408703613,324.87982331512467,324.87982331512467,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,raw_demand_bin,gt_10_le_20,3,467.61267847735775,6.670898437500001,70.09740634765251,14.265863062613713,13.430423977185058,334.9072987219782,361.2147346433618,33.33333333333333,33.33333333333333
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,raw_demand_bin,gt_20_le_40,5,382.9103157448313,10.975830078125,34.88668401563336,28.66423187574611,28.772441379741213,335.9810508406328,363.59170145957194,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,raw_demand_bin,gt_40_le_50,1,29.585833523026608,1.372314453125,21.559077407990923,46.384174103356926,46.384174103356926,327.81165681148195,327.81165681148195,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,raw_demand_bin,gt_50_le_80,4,176.47222838555797,9.6156005859375,18.352699533260857,54.4878968997278,54.09520341386032,340.83009664043675,369.71448216576874,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,raw_demand_bin,gt_80,2,76.10833760281272,7.903564453125,9.629621932509218,103.84623685214889,103.81608168214417,353.11683050647116,354.291820064423,0.0,0.0
baseline,Baseline,chunk_500ms,20.5,21.0,0.5,raw_demand_bin,le_10,12,10171.874654039326,30.8515625,329.70371124766615,3.0330262168290303,4.048725183258057,887.074563268593,2191.2036848532707,83.33333333333334,91.66666666666666
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,category,LL,6,4129.340413361568,17.9931640625,229.49495703024397,4.357394223125413,6.413655597784424,724.2295498483194,1610.6229821384165,83.33333333333334,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,category,LS,12,880.2403552984665,41.38427734375,21.269922100775876,47.014746704856165,61.65129946366233,310.14189041867513,334.8155478361725,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,category,SL,11,3774.5289042459267,12.93359375,291.83914209814475,3.42654516049702,5.489166737951661,411.96450676906005,801.0827193710138,72.72727272727273,81.81818181818183
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,category,SS,4,109.05285175730968,4.4566650390625,24.46960918118494,40.867019681250795,42.87086463349456,293.9691208212389,315.8849344843241,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,overall,all,33,8893.162524663268,76.7677001953125,115.84510806025543,8.632216040403382,30.610964236427307,417.4110921775344,1385.1986132902834,39.39393939393939,45.45454545454545
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"112,2048",1,659.4023605615404,2.36328125,279.01984182438736,3.583974506835938,3.583974506835938,671.0027034453487,671.0027034453487,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"128,128",2,102.12134017557035,5.49462890625,18.58566646046104,53.80490401715698,53.80490401715698,316.9272720685658,320.74036914956645,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"128,256",1,96.38418477742668,2.7446289062500004,35.117383103392605,28.475925926934817,28.475925926934814,328.0755251490591,328.0755251490591,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"128,512",1,188.08315078041497,2.7392578125,68.66208427777003,14.564078712707518,14.564078712707518,338.06221116503,338.06221116503,0.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"128,64",1,28.658927891352853,2.7486572265625,10.426519398053141,95.90928303329315,95.90928303329315,317.4904816830276,317.4904816830276,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"144,128",2,112.858759807771,6.18212890625,18.25564648023971,54.777572576376336,54.777572576376336,311.24585339534315,333.3878313169618,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"144,4096",1,1660.0766810169919,3.0078125,551.9215978446102,1.8118515454101565,1.8118515454101565,1660.076681016999,1660.076681016999,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"160,64",1,34.02763698134068,3.4361572265625,9.902817228006068,100.98136489603272,100.98136489603272,295.1147583341917,295.1147583341917,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"176,1024",1,502.6627048802919,3.7597656249999996,133.69522332400493,7.479698789062498,7.479698789062499,520.0738252196643,520.0738252196643,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"176,64",1,36.711991562200296,3.7799072265625004,9.712405453820274,102.96110523337555,102.96110523337556,253.04069637073553,253.04069637073553,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"192,1024",1,545.6125064753121,4.103515625000001,132.96221005014743,7.520933952758791,7.520933952758791,567.2047993949382,567.2047993949382,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"192,256",1,139.3338537278603,4.11962890625,33.821942922206695,29.56660421017456,29.56660421017456,334.9361572025373,334.9361572025373,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"200,256",2,289.40513712821206,8.5830078125,33.718382116200836,29.65741347119751,29.65741347119751,306.4694377602427,307.1256183570775,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"200,64",1,40.73852324673224,4.2955322265625,9.483929138004221,105.44153013467559,105.4415301346756,323.7599398362472,323.7599398362472,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"32,2048",1,229.905641954,0.6445312500000001,356.70208691044843,2.8034599086914067,2.8034599086914067,255.62504488037666,255.62504488037666,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"32,256",1,31.959675135575093,0.68212890625,46.852837994028484,21.343424279388426,21.343424279388426,308.6757498809311,308.6757498809311,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"32,4096",1,457.4854719340925,0.6015625,760.4953299683616,1.3149324665039066,1.3149324665039066,476.0576001585723,476.0576001585723,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"32,64",1,12.552800653172682,0.6861572265625,18.294350284787512,54.66168431417541,54.66168431417541,293.19808907498737,293.19808907498737,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"48,2048",2,631.6099161998911,1.9765625,319.5496809232651,3.12940384453125,3.12940384453125,325.74241269794584,325.90149603651633,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"48,512",1,80.70895968896073,1.0205078125,79.08705714975673,12.644293972229006,12.644293972229006,320.88438362890156,320.88438362890156,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"64,1024",2,404.03010433357764,2.7070312500000004,149.25210203376025,6.700073140502931,6.700073140502931,308.4196463884964,320.3993359089203,50.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"64,128",1,29.585833523026608,1.372314453125,21.559077407990923,46.384174103356926,46.384174103356926,257.89474537244314,257.89474537244314,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"64,4096",2,1602.1654387420404,2.578125,621.445988360549,1.609150302246094,1.609150302246094,801.0827193710138,801.0827193710138,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"80,1024",1,244.96473832108794,1.6972656250000002,144.32905180713118,6.928611997924805,6.928611997924805,342.2137738470701,342.2137738470701,100.0,100.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"80,128",1,34.9545424455353,1.716064453125,20.369014917756807,49.0941758370575,49.0941758370575,316.107898956594,316.107898956594,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"80,512",1,123.65863307227637,1.7080078125000002,72.39933691595826,13.812281197558594,13.812281197558594,266.33921502982776,266.33921502982776,0.0,0.0
baseline,Baseline,chunk_500ms,21.0,21.5,0.5,profile,"96,2048",1,573.5030096470159,2.01953125,283.9782794383676,3.521396079931641,3.521396079931641,588.9570788479359,588.9570788479359,100.0,100.0
