request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,layer,io_release_ms,io_ready_ms,compute_start_ms,compute_end_ms,io_elapsed_ms,exposed_stall_ms
7000000,7,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,5,43.73330281818126,44.76954625690196,52.60181768045095,61.47033254272064,1.0362434387207031,0.0
7000000,7,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,6,52.60181768045095,53.63806111917165,61.47033254272064,70.33884740499033,1.0362434387207031,0.0
7000000,7,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,7,61.47033254272064,62.506575981441344,70.33884740499033,79.20736226726002,1.0362434387207031,0.0
7000001,7,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,0,70.33884740499033,71.37469745305552,79.20736226726002,88.18005492801183,1.0358500480651855,0.0
7000001,7,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,1,79.20736226726002,80.24321231532521,88.18005492801183,97.15274758876363,1.0358500480651855,0.0
7000001,7,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,2,88.18005492801183,89.21590497607701,97.15274758876363,106.12544024951544,1.0358500480651855,0.0
7000001,7,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,3,97.15274758876363,98.18859763682882,106.12544024951544,115.09813291026724,1.0358500480651855,0.0
7000001,7,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,4,106.12544024951544,107.16129029758062,115.09813291026724,124.07082557101904,1.0358500480651855,0.0
7000001,7,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,5,115.09813291026724,116.13398295833242,124.07082557101904,133.04351823177083,1.0358500480651855,0.0
7000001,7,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,6,124.07082557101904,125.10667561908423,133.04351823177083,142.01621089252262,1.0358500480651855,0.0
7000001,7,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,7,133.04351823177083,134.07936827983602,142.01621089252262,150.9889035532744,1.0358500480651855,0.0
1,0,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,0,70.92232175462125,73.40132809308543,79.87417885567663,88.93021375521413,2.479006338464174,0.0
1,0,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,1,79.87417885567663,82.26984295535512,88.93021375521413,97.98624865475162,2.395664099678484,0.0
1,0,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,2,88.93021375521413,91.28059616202825,97.98624865475162,107.04228355428911,2.35038240681412,0.0
1,0,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,3,97.98624865475162,100.25328882278005,107.04228355428911,116.09831845382661,2.26704016802843,0.0
1,0,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,4,107.04228355428911,109.22598148353185,116.09831845382661,125.1543533533641,2.18369792924274,0.0
1,0,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,5,116.09831845382661,118.19867414428366,125.1543533533641,134.2103882529016,2.10035569045705,0.0
1,0,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,6,125.1543533533641,127.17136680503546,134.2103882529016,143.26642315243907,2.0170134516713603,0.0
1,0,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,7,134.2103882529016,136.14405946578725,143.26642315243907,152.32245805197655,1.9336712128856561,0.0
6000001,6,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,0,70.92314131848691,73.43787408498301,79.8749984195423,89.06299186382378,2.5147327664960955,0.0
6000001,6,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,1,79.8749984195423,82.3063889472527,89.06299186382378,98.25098530810527,2.4313905277104055,0.0
6000001,6,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,2,89.06299186382378,92.31163373107427,98.25098530810527,107.43897875238676,3.248641867250484,0.0
6000001,6,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,3,98.25098530810527,101.28432639182607,107.43897875238676,116.62697219666825,3.0333410837207992,0.0
6000001,6,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,4,107.43897875238676,110.25701905257787,116.62697219666825,125.81496564094974,2.8180403001911145,0.0
6000001,6,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,5,116.62697219666825,119.22971171332968,125.81496564094974,135.00295908523123,2.6027395166614298,0.0
6000001,6,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,6,125.81496564094974,128.20240437408148,135.00295908523123,144.1909525295127,2.387438733131745,0.0
6000001,6,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,7,135.00295908523123,138.20732133235677,144.1909525295127,153.3789459737942,3.2043622471255446,0.0
3000001,3,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,0,70.97308859616307,74.47094417241587,79.93189088378392,88.90458354453573,3.497855576252803,0.0
