case,num_ssu,bin,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,npu_id,compute_busy_ms,compute_utilization,compute_utilization_pct,npu_link_busy_ms,npu_link_utilization,npu_link_utilization_pct,npu_link_served_gb,actual_npu_link_bandwidth_gbps,compute_request_ids,compute_layers,link_request_ids,link_layers
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[4],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,4,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[452],[5],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,5,0.0,0.0,0.0,0.011741024338334682,0.023482048676669365,2.3482048676669365,0.0005870512169167341,1.1741024338334682,[],[],[549],[5]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,6,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[646],[12],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,7,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[583],[15],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[2],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[0],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,10,0.5,1.0,100.0,0.5,1.0,100.0,0.025,50.0,[490],[1],[490],[2]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[10],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],"[10,11]",[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,14,0.5,1.0,100.0,0.059548899822402745,0.11909779964480549,11.909779964480549,0.0029774449911201374,5.9548899822402745,[782],[14],[782],[15]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,15,0.5,1.0,100.0,0.3883902012476028,0.7767804024952056,77.67804024952056,0.01941951006238014,38.83902012476028,[943],[11],[943],[12]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,16,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[560],[10],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,17,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[753],[5],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,18,0.49407398533367086,0.9881479706673417,98.81479706673417,0.0,0.0,0.0,0.0,0.0,[594],[12],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,19,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[563],[1],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,24,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[696],[14],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],"[9,10]",[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,26,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[922],[8],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,27,0.5,1.0,100.0,0.5,1.0,100.0,0.025,50.0,[315],[15],[347],[0]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[14],[],[]
baseline,4,10,5.0,5.5,10141.618340562687,10142.118340562687,0.5,31,0.5,1.0,100.0,0.34058232576353475,0.6811646515270695,68.11646515270695,0.017029116288176736,34.058232576353475,[735],[13],[735],[14]
