scenario,policy,seed,request_id,npu,total_K,miss,category,admission_ms,completion_ms,TTFT_ms,SLO_base_ms,SLO_multiple
near35,od_baseline,7,22000008,22,80,4096,SL,2783.5144904197514,3269.9553172037668,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,7,22000009,22,128,2048,LL,3269.9553172037668,3642.606186678364,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,7,22000010,22,160,2048,LL,3642.606186678364,4101.156368392629,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,23000008,23,200,4096,LL,2149.0408395968634,3279.7271458323967,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,7,23000009,23,32,2048,SL,3279.7271458323967,3394.6799668093963,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,23000010,23,160,1024,LL,3394.6799668093963,3624.5365062175997,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,7,23000011,23,128,4096,LL,3624.5365062175997,4368.675107836433,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,7,24000004,24,128,2048,LL,2373.951088375117,2746.601957849714,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,7,24000005,24,160,4096,LL,2746.601957849714,3662.539332280423,915.937374430709,915.9373744307104,1.0
near35,od_baseline,7,24000006,24,128,256,LS,3662.539332280423,3796.3303403557707,133.7910080753477,48.19209238871334,2.776202514640799
near35,od_baseline,7,24000007,24,80,2048,SL,3796.3303403557707,4046.222523264444,249.89218290867348,243.80186035081854,1.0249806238110377
near35,od_baseline,7,25000005,25,64,4096,SL,2443.093131235486,2843.6344909209965,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,7,25000006,25,160,4096,LL,2843.6344909209965,3759.571865351705,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,7,25000007,25,80,2048,SL,3759.571865351705,4003.3737257025223,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,7,26000005,26,32,1024,SL,2026.355034982322,2084.4128876149603,58.05785263263829,58.057852632638046,1.0
near35,od_baseline,7,26000006,26,64,4096,SL,2084.4128876149603,2484.954247300471,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,7,26000007,26,128,2048,LL,2484.954247300471,2857.605116775068,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,7,26000008,26,160,1024,LL,2857.605116775068,3087.4616561832713,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,7,26000009,26,200,1024,LL,3087.4616561832713,3371.0052636837804,283.5436075005091,283.5436075005082,1.0
near35,od_baseline,7,26000010,26,64,2048,SL,3371.0052636837804,3571.8574070211885,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,7,26000011,26,32,2048,SL,3571.8574070211885,3686.810227998188,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,26000012,26,80,1024,SL,3686.810227998188,3809.2925971587333,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,7,26000013,26,32,2048,SL,3809.2925971587333,3924.245418135733,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,26000014,26,64,256,SS,3924.245418135733,3956.5304580352035,32.285039899470576,26.717256165257165,1.208396539666139
near35,od_baseline,7,26000015,26,32,256,SS,3956.5304580352035,3972.5112099107455,15.980751875541955,15.979837567787547,1.0000572163359314
near35,od_baseline,7,26000016,26,200,4096,LL,3972.5112099107455,5106.467904492297,1133.9566945815513,1130.6863062355314,1.0028923922824433
near35,od_baseline,7,27000005,27,200,2048,LL,2413.356309394482,2979.2806121237472,565.924302729265,565.9243027292647,1.0
near35,od_baseline,7,27000006,27,160,2048,LL,2979.2806121237472,3437.830793838012,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,27000007,27,64,2048,SL,3437.830793838012,3638.68293717542,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,7,27000008,27,80,1024,SL,3638.68293717542,3761.1653063359654,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,7,27000009,27,200,4096,LL,3761.1653063359654,4904.296086580801,1143.1307802448355,1130.6863062355314,1.011006124281045
near35,od_baseline,7,28000004,28,160,2048,LL,2081.964865458937,2540.5150471732018,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,28000005,28,128,256,LS,2540.5150471732018,2590.4591271409067,49.944079967704965,48.19209238871334,1.0363542542386466
near35,od_baseline,7,28000006,28,80,2048,SL,2590.4591271409067,2834.260987491724,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,7,28000007,28,32,2048,SL,2834.260987491724,2949.2138084687235,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,28000008,28,160,2048,LL,2949.2138084687235,3407.7639901829884,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,28000009,28,32,2048,SL,3407.7639901829884,3522.716811159988,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,28000010,28,64,2048,SL,3522.716811159988,3723.568954497396,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,7,28000011,28,80,256,SS,3723.568954497396,3797.3257261623357,73.7567716649396,32.085964974046185,2.2987238103825227
near35,od_baseline,7,28000012,28,200,1024,LL,3797.3257261623357,4091.7256076944095,294.3998815320738,283.5436075005082,1.038287846187984
near35,od_baseline,7,29000003,29,128,256,LS,2312.9233480246403,2370.5115719233004,57.58822389866009,48.19209238871334,1.1949724746159256
near35,od_baseline,7,29000004,29,128,4096,LL,2370.5115719233004,3114.650173542134,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,7,29000005,29,160,4096,LL,3114.650173542134,4030.587547972843,915.937374430709,915.9373744307104,1.0
near35,od_baseline,7,30000007,30,64,2048,SL,2046.059410311321,2246.9115536487293,200.85214333740828,200.85214333740902,1.0
near35,od_baseline,7,30000008,30,32,2048,SL,2246.9115536487293,2361.864374625729,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,30000009,30,32,4096,SL,2361.864374625729,2590.6071105927763,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,7,30000010,30,160,1024,LL,2590.6071105927763,2820.4636500009797,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,7,30000011,30,80,2048,SL,2820.4636500009797,3064.265510351797,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,7,30000012,30,160,2048,LL,3064.265510351797,3522.8156920660617,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,30000013,30,32,2048,SL,3522.8156920660617,3637.7685130430614,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,30000014,30,128,1024,LL,3637.7685130430614,3824.675390933938,186.90687789087679,186.90687789087698,1.0
near35,od_baseline,7,30000015,30,64,2048,SL,3824.675390933938,4025.527534271346,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,7,31000005,31,200,4096,LL,2219.2462696147168,3349.93257585025,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,7,31000006,31,80,2048,SL,3349.93257585025,3593.734436201067,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,7,31000007,31,80,1024,SL,3593.734436201067,3716.2168053616124,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,7,31000008,31,200,2048,LL,3716.2168053616124,4282.1411080908765,565.9243027292641,565.9243027292647,1.0
near35,od_baseline,19,10,0,32,1024,SL,2329.851224649463,2387.909077282102,58.05785263263897,58.057852632638046,1.0
near35,od_baseline,19,11,0,64,2048,SL,2387.909077282102,2588.76122061951,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,12,0,160,2048,LL,2588.76122061951,3047.311402333775,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,13,0,200,2048,LL,3047.311402333775,3613.23570506304,565.924302729265,565.9243027292647,1.0
near35,od_baseline,19,14,0,128,4096,LL,3613.23570506304,4357.374306681873,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,19,1000005,1,200,4096,LL,2282.954487092954,3413.6407933284872,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,19,1000006,1,64,4096,SL,3413.6407933284872,3814.182153013998,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,1000007,1,160,4096,LL,3814.182153013998,4730.119527444706,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,19,2000008,2,160,2048,LL,2200.8742843117643,2659.424466026029,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,2000009,2,64,4096,SL,2659.424466026029,3059.9658257115398,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,2000010,2,160,2048,LL,3059.9658257115398,3518.5160074258047,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,2000011,2,64,4096,SL,3518.5160074258047,3919.057367111315,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,2000012,2,64,2048,SL,3919.057367111315,4119.909510448723,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,3000009,3,200,2048,LL,2376.9928777910022,2942.9171805202673,565.924302729265,565.9243027292647,1.0
near35,od_baseline,19,3000010,3,32,4096,SL,2942.9171805202673,3171.6599164873146,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,19,3000011,3,64,256,SS,3171.6599164873146,3200.9070270653597,29.247110578045067,26.717256165257165,1.0946899036764748
near35,od_baseline,19,3000012,3,128,4096,LL,3200.9070270653597,3947.6443317677285,746.7373047023689,744.1386016188327,1.0034922299123885
near35,od_baseline,19,3000013,3,160,2048,LL,3947.6443317677285,4406.194513481993,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,4000007,4,32,4096,SL,2000.9221177792922,2229.6648537463393,228.7427359670471,228.74273596704626,1.0
near35,od_baseline,19,4000008,4,64,2048,SL,2229.6648537463393,2430.5169970837474,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,4000009,4,160,4096,LL,2430.5169970837474,3346.4543715144564,915.937374430709,915.9373744307104,1.0
near35,od_baseline,19,4000010,4,32,2048,SL,3346.4543715144564,3461.407192491456,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,4000011,4,80,1024,SL,3461.407192491456,3583.8895616520012,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,19,4000012,4,160,2048,LL,3583.8895616520012,4042.439743366266,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,5000008,5,32,2048,SL,2740.166553914869,2855.1193748918686,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,5000009,5,64,2048,SL,2855.1193748918686,3055.9715182292766,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,5000010,5,128,1024,LL,3055.9715182292766,3242.8783961201534,186.90687789087679,186.90687789087698,1.0
near35,od_baseline,19,5000011,5,160,2048,LL,3242.8783961201534,3701.4285778344183,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,5000012,5,200,2048,LL,3701.4285778344183,4267.352880563682,565.9243027292641,565.9243027292647,1.0
near35,od_baseline,19,6000009,6,200,2048,LL,2306.8335461705074,2872.7578488997724,565.924302729265,565.9243027292647,1.0
near35,od_baseline,19,6000010,6,160,1024,LL,2872.7578488997724,3102.614388307976,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,19,6000011,6,80,4096,SL,3102.614388307976,3589.055215091991,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,19,6000012,6,32,2048,SL,3589.055215091991,3704.008036068991,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,6000013,6,200,1024,LL,3704.008036068991,3987.5516435695,283.5436075005091,283.5436075005082,1.0
near35,od_baseline,19,6000014,6,32,4096,SL,3987.5516435695,4216.294379536547,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,19,7000006,7,64,4096,SL,2116.7028872449973,2517.244246930508,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,7000007,7,64,2048,SL,2517.244246930508,2718.096390267916,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,7000008,7,160,4096,LL,2718.096390267916,3634.0337646986245,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,19,7000009,7,128,256,LS,3634.0337646986245,3689.3700027360187,55.336238037394196,48.19209238871334,1.1482431099080899
near35,od_baseline,19,7000010,7,160,256,LS,3689.3700027360187,3790.9181516948297,101.548148958811,58.92951067026337,1.7232138499675949
near35,od_baseline,19,7000011,7,64,4096,SL,3790.9181516948297,4191.45951138034,400.5413596855101,400.5413596855101,1.0
near35,od_baseline,19,8000005,8,160,2048,LL,2270.0427931614004,2728.5929748756653,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,8000006,8,128,2048,LL,2728.5929748756653,3101.2438443502624,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,8000007,8,80,2048,SL,3101.2438443502624,3345.0457047010796,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,8000008,8,80,2048,SL,3345.0457047010796,3588.8475650518967,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,8000009,8,64,2048,SL,3588.8475650518967,3789.6997083893048,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,8000010,8,160,1024,LL,3789.6997083893048,4019.556247797508,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,19,9000006,9,32,2048,SL,2155.8993722166306,2270.8521931936302,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,9000007,9,32,2048,SL,2270.8521931936302,2385.80501417063,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,9000008,9,80,2048,SL,2385.80501417063,2629.606874521447,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,9000009,9,128,2048,LL,2629.606874521447,3002.257743996044,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,9000010,9,128,2048,LL,3002.257743996044,3374.9086134706413,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,9000011,9,128,4096,LL,3374.9086134706413,4119.047215089475,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,19,10000003,10,64,256,SS,2209.139543633164,2239.8909396616727,30.75139602850868,26.717256165257165,1.1509937936103434
near35,od_baseline,19,10000004,10,160,256,LS,2239.8909396616727,2311.9018159408415,72.01087627916877,58.92951067026337,1.221983272219948
near35,od_baseline,19,10000005,10,64,2048,SL,2311.9018159408415,2512.7539592782496,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,10000006,10,160,1024,LL,2512.7539592782496,2742.610498686453,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,19,10000007,10,80,256,SS,2742.610498686453,2780.6280057074687,38.01750702101572,32.085964974046185,1.1848640691270298
near35,od_baseline,19,10000008,10,200,1024,LL,2780.6280057074687,3070.4277505614605,289.7997448539918,283.5436075005082,1.0220641100274934
near35,od_baseline,19,10000009,10,64,2048,SL,3070.4277505614605,3271.2798938988685,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,10000010,10,32,2048,SL,3271.2798938988685,3386.232714875868,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,10000011,10,128,2048,LL,3386.232714875868,3758.8835843504653,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,10000012,10,80,2048,SL,3758.8835843504653,4002.6854447012824,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,11000006,11,128,1024,LL,2086.6251910102997,2273.5320689011764,186.90687789087679,186.90687789087698,1.0
near35,od_baseline,19,11000007,11,64,2048,SL,2273.5320689011764,2474.3842122385845,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,11000008,11,80,2048,SL,2474.3842122385845,2718.1860725894016,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,11000009,11,32,256,SS,2718.1860725894016,2735.483719314542,17.297646725140567,15.979837567787547,1.0824669932821773
near35,od_baseline,19,11000010,11,200,2048,LL,2735.483719314542,3318.1130586320137,582.6293393174715,565.9243027292647,1.0295181466984964
near35,od_baseline,19,11000011,11,200,2048,LL,3318.1130586320137,3884.0373613612787,565.924302729265,565.9243027292647,1.0
near35,od_baseline,19,11000012,11,200,256,LS,3884.0373613612787,3967.0244336810647,82.98707231978597,72.35128428205302,1.1470020628282225
near35,od_baseline,19,11000013,11,160,2048,LL,3967.0244336810647,4425.57461539533,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,12000005,12,64,256,SS,2189.2904853685736,2217.3305201166017,28.04003474802812,26.717256165257165,1.049510270612709
near35,od_baseline,19,12000006,12,64,4096,SL,2217.3305201166017,2619.130282571494,401.79976245489206,400.5413596855101,1.0031417548748773
near35,od_baseline,19,12000007,12,200,1024,LL,2619.130282571494,2902.673890072003,283.5436075005091,283.5436075005082,1.0
near35,od_baseline,19,12000008,12,128,2048,LL,2902.673890072003,3275.3247595466,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,12000009,12,160,2048,LL,3275.3247595466,3733.874941260865,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,12000010,12,160,4096,LL,3733.874941260865,4649.8123156915735,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,19,13000006,13,64,2048,SL,2199.3296899733346,2400.1818333107426,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,13000007,13,64,2048,SL,2400.1818333107426,2601.0339766481507,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,13000008,13,80,4096,SL,2601.0339766481507,3087.474803432166,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,19,13000009,13,160,2048,LL,3087.474803432166,3546.024985146431,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,13000010,13,160,2048,LL,3546.024985146431,4004.575166860696,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,14000007,14,64,4096,SL,2219.721027389006,2620.2623870745165,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,14000008,14,160,2048,LL,2620.2623870745165,3078.8125687887814,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,14000009,14,80,2048,SL,3078.8125687887814,3322.6144291395985,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,14000010,14,200,1024,LL,3322.6144291395985,3606.1580366401076,283.5436075005091,283.5436075005082,1.0
near35,od_baseline,19,14000011,14,128,2048,LL,3606.1580366401076,3978.8089061147048,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,14000012,14,200,2048,LL,3978.8089061147048,4544.733208843967,565.9243027292623,565.9243027292647,1.0
near35,od_baseline,19,15000005,15,32,2048,SL,2444.0730960497576,2559.0259170267573,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,15000006,15,80,1024,SL,2559.0259170267573,2681.5082861873025,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,19,15000007,15,128,2048,LL,2681.5082861873025,3054.1591556618996,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,15000008,15,64,1024,SL,3054.1591556618996,3155.166681745294,101.00752608339462,101.00752608339441,1.0
near35,od_baseline,19,15000009,15,64,4096,SL,3155.166681745294,3555.7080414308048,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,15000010,15,32,256,SS,3555.7080414308048,3571.9985896406592,16.290548209854478,15.979837567787547,1.0194439174208672
near35,od_baseline,19,15000011,15,80,2048,SL,3571.9985896406592,3817.818702107026,245.82011246636694,243.80186035081854,1.008278247395833
near35,od_baseline,19,15000012,15,200,2048,LL,3817.818702107026,4383.743004836289,565.9243027292632,565.9243027292647,1.0
near35,od_baseline,19,16000007,16,64,4096,SL,2863.0560087805898,3263.5973684661003,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,16000008,16,80,2048,SL,3263.5973684661003,3507.3992288169175,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,16000009,16,200,4096,LL,3507.3992288169175,4638.085535052451,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,19,17000007,17,32,4096,SL,3030.7886718156597,3259.531407782707,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,19,17000008,17,160,4096,LL,3259.531407782707,4175.468782213416,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,19,18000005,18,80,2048,SL,2022.1975032641622,2265.9993636149793,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,18000006,18,64,4096,SL,2265.9993636149793,2666.54072330049,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,18000007,18,160,2048,LL,2666.54072330049,3125.0909050147548,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,18000008,18,200,4096,LL,3125.0909050147548,4255.777211250288,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,19,19000008,19,64,2048,SL,2062.5356452789993,2263.3877886164073,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,19000009,19,128,2048,LL,2263.3877886164073,2636.0386580910044,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,19000010,19,160,2048,LL,2636.0386580910044,3094.5888398052693,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,19000011,19,80,4096,SL,3094.5888398052693,3581.0296665892847,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,19,19000012,19,160,1024,LL,3581.0296665892847,3810.886205997488,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,19,19000013,19,200,256,LS,3810.886205997488,3919.7464564820293,108.86025048454121,72.35128428205302,1.504607023424246
near35,od_baseline,19,19000014,19,80,2048,SL,3919.7464564820293,4163.5483168328465,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,20000007,20,80,256,SS,2272.9812568603943,2318.6651574456437,45.683900585249376,32.085964974046185,1.4237969972915678
near35,od_baseline,19,20000008,20,64,2048,SL,2318.6651574456437,2519.5173007830517,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,20000009,20,128,2048,LL,2519.5173007830517,2892.168170257649,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,20000010,20,64,4096,SL,2892.168170257649,3292.7095299431594,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,20000011,20,80,4096,SL,3292.7095299431594,3779.1503567271748,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,19,20000012,20,64,4096,SL,3779.1503567271748,4179.691716412684,400.54135968550963,400.5413596855101,1.0
near35,od_baseline,19,21000005,21,160,2048,LL,2370.8327433928957,2829.3829251071606,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,21000006,21,160,256,LS,2829.3829251071606,2901.858392112214,72.47546700505336,58.92951067026337,1.2298671103954282
near35,od_baseline,19,21000007,21,80,1024,SL,2901.858392112214,3024.340761272759,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,19,21000008,21,64,2048,SL,3024.340761272759,3225.1929046101673,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,21000009,21,64,4096,SL,3225.1929046101673,3625.734264295678,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,19,21000010,21,160,1024,LL,3625.734264295678,3855.590803703881,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,19,21000011,21,80,4096,SL,3855.590803703881,4342.031630487899,486.44082678401764,486.44082678401566,1.0
near35,od_baseline,19,22000009,22,128,2048,LL,2281.4037367670617,2654.054606241659,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,22000010,22,64,2048,SL,2654.054606241659,2854.906749579067,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,22000011,22,200,4096,LL,2854.906749579067,3985.5930558146,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,19,22000012,22,32,2048,SL,3985.5930558146,4100.5458767916,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,23000005,23,128,256,LS,2349.641804394015,2405.823723629868,56.181919235853,48.19209238871334,1.1657912419052983
near35,od_baseline,19,23000006,23,32,2048,SL,2405.823723629868,2520.7765446068674,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,23000007,23,128,2048,LL,2520.7765446068674,2893.4274140814646,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,23000008,23,200,2048,LL,2893.4274140814646,3459.3517168107296,565.924302729265,565.9243027292647,1.0
near35,od_baseline,19,23000009,23,200,256,LS,3459.3517168107296,3550.32940155016,90.97768473943052,72.35128428205302,1.2574439506113624
near35,od_baseline,19,23000010,23,200,4096,LL,3550.32940155016,4681.015707785693,1130.6863062355328,1130.6863062355314,1.0
near35,od_baseline,19,24000006,24,32,1024,SL,2049.098441459643,2107.1562940922818,58.05785263263897,58.057852632638046,1.0
near35,od_baseline,19,24000007,24,160,2048,LL,2107.1562940922818,2565.7064758065467,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,24000008,24,160,2048,LL,2565.7064758065467,3024.2566575208116,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,24000009,24,80,256,SS,3024.2566575208116,3059.970665951943,35.71400843113133,32.085964974046185,1.1130725991884556
near35,od_baseline,19,24000010,24,160,2048,LL,3059.970665951943,3525.931129363788,465.960463411845,458.55018171426593,1.0161602415462494
near35,od_baseline,19,24000011,24,32,2048,SL,3525.931129363788,3640.8839503407876,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,24000012,24,32,2048,SL,3640.8839503407876,3755.836771317787,114.95282097699965,114.952820977,1.0
near35,od_baseline,19,24000013,24,200,2048,LL,3755.836771317787,4321.761074047051,565.9243027292637,565.9243027292647,1.0
near35,od_baseline,19,25000006,25,160,2048,LL,2692.188579828032,3150.7387615422967,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,25000007,25,32,4096,SL,3150.7387615422967,3379.481497509344,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,19,25000008,25,64,2048,SL,3379.481497509344,3580.333640846752,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,25000009,25,64,256,SS,3580.333640846752,3607.6434037393788,27.309762892626622,26.717256165257165,1.0221769302844783
near35,od_baseline,19,25000010,25,128,2048,LL,3607.6434037393788,3987.7995486558225,380.15614491644374,372.6508694745985,1.020140233276329
near35,od_baseline,19,25000011,25,64,2048,SL,3987.7995486558225,4188.651691993232,200.85214333740942,200.85214333740902,1.0
near35,od_baseline,19,26000005,26,80,4096,SL,2133.545750327574,2619.986577111589,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,19,26000006,26,160,4096,LL,2619.986577111589,3535.923951542298,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,19,26000007,26,64,2048,SL,3535.923951542298,3736.776094879706,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,26000008,26,64,2048,SL,3736.776094879706,3937.628238217114,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,19,26000009,26,80,4096,SL,3937.628238217114,4424.069065001132,486.4408267840181,486.44082678401566,1.0
near35,od_baseline,19,27000008,27,200,4096,LL,2242.4445665846624,3373.1308728201957,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,19,27000009,27,32,256,SS,3373.1308728201957,3389.964615022013,16.83374220181713,15.979837567787547,1.053436377585646
near35,od_baseline,19,27000010,27,80,256,SS,3389.964615022013,3444.271140614757,54.30652559274404,32.085964974046185,1.6925320973413673
near35,od_baseline,19,27000011,27,32,4096,SL,3444.271140614757,3673.013876581804,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,19,27000012,27,160,2048,LL,3673.013876581804,4131.56405829607,458.55018171426536,458.55018171426593,1.0
near35,od_baseline,19,28000006,28,128,2048,LL,2005.0542961599676,2377.7051656345648,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,19,28000007,28,80,4096,SL,2377.7051656345648,2864.14599241858,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,19,28000008,28,80,1024,SL,2864.14599241858,2986.6283615791253,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,19,28000009,28,80,2048,SL,2986.6283615791253,3230.4302219299425,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,19,28000010,28,200,1024,LL,3230.4302219299425,3513.9738294304516,283.5436075005091,283.5436075005082,1.0
near35,od_baseline,19,28000011,28,160,4096,LL,3513.9738294304516,4429.91120386116,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,19,29000007,29,128,2048,LL,2730.338476018861,3102.989345493458,372.65086947459713,372.6508694745985,1.0
