regime,policy,seed,request_id,npu_id,admission_ms,completion_ms,ideal_ms,ratio,passed,completed_after_window,raw_ratio,category,seq_len_k,miss_tokens
full,baseline,19,31000011,31,3065.4681717683534,3834.0936881910993,744.1386016188327,1.0329063896841841,True,False,1.0329063896841841,LL,128,4096
full,baseline,19,31000012,31,3834.0936881910993,4320.5345149751165,486.44082678401566,1.000000000000003,True,True,1.000000000000003,SL,80,4096
full,baseline,43,8,0,2220.444753751942,2464.3132511149197,32.085964974046185,7.60047259168422,False,False,7.60047259168422,SS,80,256
full,baseline,43,9,0,2464.3132511149197,2798.946216318423,283.5436075005082,1.1801816593692862,True,False,1.1801816593692862,LL,200,1024
full,baseline,43,10,0,2798.946216318423,3047.463252576272,72.35128428205302,3.434866965029047,False,False,3.434866965029047,LS,200,256
full,baseline,43,11,0,3047.463252576272,4205.657619712096,1130.6863062355314,1.024328640710151,True,True,1.024328640710151,LL,200,4096
full,baseline,43,1000007,1,2248.3727420672185,2507.398003408978,58.92951067026337,4.395510133982283,False,False,4.395510133982283,LS,160,256
full,baseline,43,1000008,1,2507.398003408978,2820.1314509709473,229.85653940820262,1.3605592791362149,True,False,1.3605592791362149,LL,160,1024
full,baseline,43,1000009,1,2820.1314509709473,3568.2420714674663,744.1386016188327,1.0053377406696082,True,False,1.0053377406696082,LL,128,4096
full,baseline,43,1000010,1,3568.2420714674663,3858.9479007087452,48.19209238871334,6.032230908267487,False,False,6.032230908267487,LS,128,256
full,baseline,43,1000011,1,3858.9479007087452,4110.6274930260515,15.979837567787547,15.749821689342243,False,True,15.749821689342243,SS,32,256
full,baseline,43,2000007,2,2010.3971378990984,2964.513653117232,915.9373744307104,1.0416831345168691,True,False,1.0416831345168691,LL,160,4096
full,baseline,43,2000008,2,2964.513653117232,3200.3338281632355,26.717256165257165,8.826511734115178,False,False,8.826511734115178,SS,64,256
full,baseline,43,2000009,2,3200.3338281632355,3455.9718585333035,72.35128428205302,3.5332894627480704,False,False,3.5332894627480704,LS,200,256
full,baseline,43,2000010,2,3455.9718585333035,3758.923366101663,72.35128428205302,4.187230545726575,False,False,4.187230545726575,LS,200,256
full,baseline,43,2000011,2,3758.923366101663,4082.6766733595023,283.5436075005082,1.1418113429245946,True,True,1.1418113429245946,LL,200,1024
full,baseline,43,3000005,3,2292.317683728616,2690.6428891279174,372.6508694745985,1.0688964873767806,True,False,1.0688964873767806,LL,128,2048
full,baseline,43,3000006,3,2690.6428891279174,3606.580263558626,915.9373744307104,0.999999999999998,True,False,0.999999999999998,LL,160,4096
full,baseline,43,3000007,3,3606.580263558626,3932.9620244238918,283.5436075005082,1.1510813583222141,True,False,1.1510813583222141,LL,200,1024
full,baseline,43,3000008,3,3932.9620244238918,4171.633843508349,122.48236916054397,1.9486218361078378,False,True,1.9486218361078378,SL,80,1024
full,baseline,43,4000005,4,2067.477824719827,2332.1366635582785,15.979837567787547,16.562048125692833,False,False,16.562048125692833,SS,32,256
full,baseline,43,4000006,4,2332.1366635582785,3281.3150294600055,915.9373744307104,1.036291773213946,True,False,1.036291773213946,LL,160,4096
full,baseline,43,4000007,4,3281.3150294600055,3487.87167701824,32.085964974046185,6.4376012292388545,False,False,6.4376012292388545,SS,80,256
full,baseline,43,4000008,4,3487.87167701824,3838.5067714055176,229.85653940820262,1.5254518983450984,False,False,1.5254518983450984,LL,160,1024
full,baseline,43,4000009,4,3838.5067714055176,4141.039534463144,283.5436075005082,1.0669708470048453,True,True,1.0669708470048453,LL,200,1024
full,baseline,43,5000008,5,2137.5234197997115,2392.702249463628,48.19209238871334,5.2950352851597655,False,False,5.2950352851597655,LS,128,256
full,baseline,43,5000009,5,2392.702249463628,2910.2291263445622,486.44082678401566,1.0639051008576652,True,False,1.0639051008576652,SL,80,4096
full,baseline,43,5000010,5,2910.2291263445622,3162.290705164721,101.00752608339441,2.4954732443605283,False,False,2.4954732443605283,SL,64,1024
full,baseline,43,5000011,5,3162.290705164721,3555.488012418933,372.6508694745985,1.0551358911588797,True,False,1.0551358911588797,LL,128,2048
full,baseline,43,5000012,5,3555.488012418933,3847.2165001130797,58.92951067026337,4.950465129881977,False,False,4.950465129881977,LS,160,256
full,baseline,43,5000013,5,3847.2165001130797,4144.101864178955,229.85653940820262,1.2916115627175442,True,True,1.2916115627175442,LL,160,1024
full,baseline,43,6000005,6,2195.904262858445,2450.870692761819,72.35128428205302,3.524006967304375,False,False,3.524006967304375,LS,200,256
full,baseline,43,6000006,6,2450.870692761819,2745.2887049585447,122.48236916054397,2.403758305906189,False,False,2.403758305906189,SL,80,1024
full,baseline,43,6000007,6,2745.2887049585447,2983.6019360712676,58.057852632638046,4.104754487229376,False,False,4.104754487229376,SL,32,1024
full,baseline,43,6000008,6,2983.6019360712676,3242.694675065115,32.085964974046185,8.074955489212288,False,False,8.074955489212288,SS,80,256
full,baseline,43,6000009,6,3242.694675065115,3758.032776246906,486.44082678401566,1.059405528497315,True,False,1.059405528497315,SL,80,4096
full,baseline,43,6000010,6,3758.032776246906,4011.725159653375,114.952820977,2.2069261219542273,False,True,2.2069261219542273,SL,32,2048
full,baseline,43,7000007,7,2220.8316887117126,2487.9220239640167,26.717256165257165,9.996922348621473,False,False,9.996922348621473,SS,64,256
full,baseline,43,7000008,7,2487.9220239640167,2783.2856692634327,48.19209238871334,6.12888195260413,False,False,6.12888195260413,LS,128,256
full,baseline,43,7000009,7,2783.2856692634327,3209.1509025321902,400.5413596855101,1.0632241164885712,True,False,1.0632241164885712,SL,64,4096
full,baseline,43,7000010,7,3209.1509025321902,3695.5917293162056,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994,SL,80,4096
full,baseline,43,7000011,7,3695.5917293162056,3950.034450721829,26.717256165257165,9.52353489564165,False,False,9.52353489564165,SS,64,256
full,baseline,43,7000012,7,3950.034450721829,4184.828313948903,15.979837567787547,14.693132031603106,False,True,14.693132031603106,SS,32,256
full,baseline,43,8000002,8,2086.041634157453,2544.5918158717177,458.55018171426593,0.9999999999999978,True,False,0.9999999999999978,LL,160,2048
full,baseline,43,8000003,8,2544.5918158717177,2805.9628380037047,58.92951067026337,4.435316349298628,False,False,4.435316349298628,LS,160,256
full,baseline,43,8000004,8,2805.9628380037047,3072.3128593660094,58.92951067026337,4.519807110781059,False,False,4.519807110781059,LS,160,256
full,baseline,43,8000005,8,3072.3128593660094,3389.888822344259,283.5436075005082,1.1200251198668991,True,False,1.1200251198668991,LL,200,1024
full,baseline,43,8000006,8,3389.888822344259,3762.539691818856,372.6508694745985,0.9999999999999963,True,False,0.9999999999999963,LL,128,2048
full,baseline,43,8000007,8,3762.539691818856,4026.424821548627,58.92951067026337,4.477979313392307,False,True,4.477979313392307,LS,160,256
full,baseline,43,9000008,9,2163.4916629157765,2460.8557104491256,243.80186035081854,1.2196955638708304,True,False,1.2196955638708304,SL,80,2048
full,baseline,43,9000009,9,2460.8557104491256,3209.720724421568,744.1386016188327,1.0063515215355412,True,False,1.0063515215355412,LL,128,4096
full,baseline,43,9000010,9,3209.720724421568,3457.361370404541,229.85653940820262,1.0773704616825703,True,False,1.0773704616825703,LL,160,1024
full,baseline,43,9000011,9,3457.361370404541,3777.2305180762355,283.5436075005082,1.1281127107445763,True,False,1.1281127107445763,LL,200,1024
full,baseline,43,9000012,9,3777.2305180762355,4057.3426230420237,186.90687789087698,1.4986720024788374,True,True,1.4986720024788374,LL,128,1024
full,baseline,43,10000007,10,2311.918818982522,2599.782494375775,58.92951067026337,4.884881481605663,False,False,4.884881481605663,LS,160,256
full,baseline,43,10000008,10,2599.782494375775,2898.629224243071,243.80186035081854,1.2257770692859788,True,False,1.2257770692859788,SL,80,2048
full,baseline,43,10000009,10,2898.629224243071,3156.597908804486,58.92951067026337,4.377580631966619,False,False,4.377580631966619,LS,160,256
full,baseline,43,10000010,10,3156.597908804486,3402.193612185107,122.48236916054397,2.005151476607268,False,False,2.005151476607268,SL,80,1024
full,baseline,43,10000011,10,3402.193612185107,3709.22874101001,229.85653940820262,1.335768517247353,True,False,1.335768517247353,LL,160,1024
full,baseline,43,10000012,10,3709.22874101001,4030.737750742251,283.5436075005082,1.133896167035489,True,True,1.133896167035489,LL,200,1024
full,baseline,43,11000007,11,2113.002652425466,3279.4737665626817,1130.6863062355314,1.0316487497056768,True,False,1.0316487497056768,LL,200,4096
full,baseline,43,11000008,11,3279.4737665626817,3765.914593346697,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994,SL,80,4096
full,baseline,43,11000009,11,3765.914593346697,4014.8271671305447,32.085964974046185,7.757677663277042,False,True,7.757677663277042,SS,80,256
full,baseline,43,12000006,12,2067.8318110376463,2357.3262871003844,58.92951067026337,4.912555233702645,False,False,4.912555233702645,LS,160,256
full,baseline,43,12000007,12,2357.3262871003844,2650.581888135503,48.19209238871334,6.085139418096723,False,False,6.085139418096723,LS,128,256
full,baseline,43,12000008,12,2650.581888135503,2928.796489270608,72.35128428205302,3.8453305134227893,False,False,3.8453305134227893,LS,200,256
full,baseline,43,12000009,12,2928.796489270608,3212.209804089944,72.35128428205302,3.917184299237624,False,False,3.917184299237624,LS,200,256
full,baseline,43,12000010,12,3212.209804089944,3457.5377739167907,58.92951067026337,4.1630749523708905,False,False,4.1630749523708905,LS,160,256
full,baseline,43,12000011,12,3457.5377739167907,3763.749797376077,72.35128428205302,4.232295618493163,False,False,4.232295618493163,LS,200,256
full,baseline,43,12000012,12,3763.749797376077,4064.557721557524,243.80186035081854,1.2338212831870918,True,True,1.2338212831870918,SL,80,2048
full,baseline,43,13000004,13,2025.363771113054,2277.52255592449,32.085964974046185,7.858849968059339,False,False,7.858849968059339,SS,80,256
full,baseline,43,13000005,13,2277.52255592449,2571.398538526128,48.19209238871334,6.098012516893005,False,False,6.098012516893005,LS,128,256
full,baseline,43,13000006,13,2571.398538526128,2846.5546909342556,32.085964974046185,8.575592245104579,False,False,8.575592245104579,SS,80,256
full,baseline,43,13000007,13,2846.5546909342556,3148.590486811555,186.90687789087698,1.615969402975308,False,False,1.615969402975308,LL,128,1024
full,baseline,43,13000008,13,3148.590486811555,3368.3684961319855,26.717256165257165,8.226069621858382,False,False,8.226069621858382,SS,64,256
full,baseline,43,13000009,13,3368.3684961319855,3629.8278055273986,114.952820977,2.2744923280110405,False,False,2.2744923280110405,SL,32,2048
full,baseline,43,13000010,13,3629.8278055273986,4028.8822396721084,372.6508694745985,1.0708533558698998,True,True,1.0708533558698998,LL,128,2048
full,baseline,43,14000006,14,2090.628917249124,2381.8534966769416,200.85214333740902,1.449945091890771,True,False,1.449945091890771,SL,64,2048
full,baseline,43,14000007,14,2381.8534966769416,2657.261346753667,48.19209238871334,5.714793370151042,False,False,5.714793370151042,LS,128,256
full,baseline,43,14000008,14,2657.261346753667,2926.0761966071827,48.19209238871334,5.577986688879947,False,False,5.577986688879947,LS,128,256
full,baseline,43,14000009,14,2926.0761966071827,3204.6577248180415,101.00752608339441,2.7580274363006843,False,False,2.7580274363006843,SL,64,1024
full,baseline,43,14000010,14,3204.6577248180415,3454.6958334912424,186.90687789087698,1.3377683662298516,True,False,1.3377683662298516,LL,128,1024
full,baseline,43,14000011,14,3454.6958334912424,3734.417267807672,114.952820977,2.433358589541677,False,False,2.433358589541677,SL,32,2048
full,baseline,43,14000012,14,3734.417267807672,4003.8301507950714,26.717256165257165,10.08385297206309,False,True,10.08385297206309,SS,64,256
full,baseline,43,15000006,15,2573.8001521406704,3032.3503338549353,458.55018171426593,0.9999999999999978,True,False,0.9999999999999978,LL,160,2048
full,baseline,43,15000007,15,3032.3503338549353,3294.9057944287424,186.90687789087698,1.40473942712315,True,False,1.40473942712315,LL,128,1024
full,baseline,43,15000008,15,3294.9057944287424,3533.0718405713205,186.90687789087698,1.2742497698860933,True,False,1.2742497698860933,LL,128,1024
full,baseline,43,15000009,15,3533.0718405713205,3841.464151319097,48.19209238871334,6.399230567959365,False,False,6.399230567959365,LS,128,256
full,baseline,43,15000010,15,3841.464151319097,4123.274867566507,72.35128428205302,3.895034055633403,False,True,3.895034055633403,LS,200,256
full,baseline,43,16000007,16,2241.5816861249887,2482.889481552789,114.952820977,2.0991898535146163,False,False,2.0991898535146163,SL,32,2048
full,baseline,43,16000008,16,2482.889481552789,2777.668836059477,243.80186035081854,1.209093950647117,True,False,1.209093950647117,SL,80,2048
full,baseline,43,16000009,16,2777.668836059477,3025.944149142762,200.85214333740902,1.2361098515449258,True,False,1.2361098515449258,SL,64,2048
full,baseline,43,16000010,16,3025.944149142762,3306.065212567627,229.85653940820262,1.2186778072360933,True,False,1.2186778072360933,LL,160,1024
full,baseline,43,16000011,16,3306.065212567627,3527.675789919482,122.48236916054397,1.8093263452585473,False,False,1.8093263452585473,SL,80,1024
full,baseline,43,16000012,16,3527.675789919482,3856.182963879983,72.35128428205302,4.540447031732763,False,False,4.540447031732763,LS,200,256
full,baseline,43,16000013,16,3856.182963879983,4130.933711560648,72.35128428205302,3.7974550197282038,False,True,3.7974550197282038,LS,200,256
full,baseline,43,17000007,17,2005.5128842451068,2279.808815786908,58.92951067026337,4.654644649547626,False,False,4.654644649547626,LS,160,256
full,baseline,43,17000008,17,2279.808815786908,2558.7971291149165,101.00752608339441,2.762054711622862,False,False,2.762054711622862,SL,64,1024
full,baseline,43,17000009,17,2558.7971291149165,2980.457283757776,400.5413596855101,1.0527256285691227,True,False,1.0527256285691227,SL,64,4096
full,baseline,43,17000010,17,2980.457283757776,3238.0452139844065,186.90687789087698,1.3781618586396778,True,False,1.3781618586396778,LL,128,1024
full,baseline,43,17000011,17,3238.0452139844065,3458.0212823868683,26.717256165257165,8.23348277389788,False,False,8.23348277389788,SS,64,256
full,baseline,43,17000012,17,3458.0212823868683,3752.532752721658,58.057852632638046,5.0727241360150845,False,False,5.0727241360150845,SL,32,1024
full,baseline,43,17000013,17,3752.532752721658,4047.496216532014,228.74273596704626,1.2894987137552185,True,True,1.2894987137552185,SL,32,4096
full,baseline,43,18000006,18,2136.339944776128,2416.6162051521046,48.19209238871334,5.815814306531701,False,False,5.815814306531701,LS,128,256
full,baseline,43,18000007,18,2416.6162051521046,2716.917750867288,72.35128428205302,4.150604217949923,False,False,4.150604217949923,LS,200,256
full,baseline,43,18000008,18,2716.917750867288,2971.537822914212,26.717256165257165,9.530172951593338,False,False,9.530172951593338,SS,64,256
full,baseline,43,18000009,18,2971.537822914212,3232.144970131009,26.717256165257165,9.75426314756407,False,False,9.75426314756407,SS,64,256
full,baseline,43,18000010,18,3232.144970131009,3476.7825111949946,101.00752608339441,2.4219733969328847,False,False,2.4219733969328847,SL,64,1024
full,baseline,43,18000011,18,3476.7825111949946,3805.525606440461,186.90687789087698,1.7588603424075098,False,False,1.7588603424075098,LL,128,1024
full,baseline,43,18000012,18,3805.525606440461,4958.444942710143,1130.6863062355314,1.019663305296561,True,True,1.019663305296561,LL,200,4096
full,baseline,43,19000006,19,2036.148959733084,2336.31610178592,228.74273596704626,1.312247756344401,True,False,1.312247756344401,SL,32,4096
full,baseline,43,19000007,19,2336.31610178592,2601.8685855231984,48.19209238871334,5.510291638623082,False,False,5.510291638623082,LS,128,256
full,baseline,43,19000008,19,2601.8685855231984,3029.7756736503543,400.5413596855101,1.0683218543601398,True,False,1.0683218543601398,SL,64,4096
full,baseline,43,19000009,19,3029.7756736503543,3261.2929264078884,32.085964974046185,7.215530308806504,False,False,7.215530308806504,SS,80,256
full,baseline,43,19000010,19,3261.2929264078884,3500.2301730476124,48.19209238871334,4.958017691211171,False,False,4.958017691211171,LS,128,256
full,baseline,43,19000011,19,3500.2301730476124,3825.2656054815457,72.35128428205302,4.492462513406405,False,False,4.492462513406405,LS,200,256
full,baseline,43,19000012,19,3825.2656054815457,4228.387868986317,372.6508694745985,1.081769281990766,True,True,1.081769281990766,LL,128,2048
