num_ssu,seed,strategy,npu_id,npu_utilizations,compute_ms_by_npu,active_ms_by_npu,io_stall_ms_by_npu,idle_ms_by_npu,whole_compute_ms_by_npu,whole_stall_ms_by_npu,nonterminal_idle_ms_by_npu,terminal_tail_ms_by_npu,last_completion_ms_by_npu
6,20260906,strategy1,11,0.9720106025654036,972.0106025654036,1000.0,27.989397434596412,0.0,4403.402126643904,96.30389123910177,0.0,307.9036375256019,4499.706017883006
6,20260906,strategy1,12,0.9683482674894538,968.3482674894537,1000.0,31.651732510546253,0.0,4410.816169399881,121.04211996531086,0.0,275.75136604341606,4531.858289365192
6,20260906,strategy1,13,0.9721500015206118,972.1500015206118,1000.0,27.849998479388205,0.0,4434.709304706499,141.80230831374806,0.0,231.09804238836114,4576.511613020247
6,20260906,strategy1,14,0.9699243053625314,969.9243053625314,1000.0,30.075694637468587,0.0,4198.715008621783,108.98455640196707,0.0,499.91009038485754,4307.69956502375
6,20260906,strategy1,15,0.9689456568146068,968.9456568146068,1000.0,31.054343185393236,0.0,4549.250031945398,117.94574223620836,0.0,140.41388122700118,4667.195774181607
6,20260906,strategy1,16,0.9823193206625424,982.3193206625424,1000.0,17.680679337457605,0.0,4240.936506874928,115.5103006219757,0.0,451.1628479117044,4356.446807496904
6,20260906,strategy1,17,0.9873171291969843,987.3171291969843,1000.0,12.682870803015703,0.0,4527.90172892101,79.88659703300236,0.0,199.8213294545958,4607.788325954012
6,20260906,strategy1,18,0.9832825038777325,983.2825038777326,1000.0,16.71749612226745,0.0,4342.335911168089,105.38376174153117,0.0,359.8899824989876,4447.71967290962
6,20260906,strategy1,19,0.9781059584787534,978.1059584787533,1000.0,21.894041521246663,0.0,4535.938210799672,118.48949789192022,0.0,153.18194671701622,4654.427708691592
6,20260906,strategy1,20,0.9624532912940672,962.4532912940672,1000.0,37.546708705932815,0.0,4466.425681329406,114.34988854835032,0.0,226.83408553085155,4580.775569877756
6,20260906,strategy1,21,0.9736190154671583,973.6190154671583,1000.0,26.380984532841694,0.0,4378.877291677565,116.24197272265687,0.0,312.4903910083858,4495.119264400222
6,20260906,strategy1,22,0.9674078528900744,967.4078528900743,1000.0,32.59214710992569,0.0,4270.710835258406,146.75137341690805,0.0,390.1474467332928,4417.462208675315
6,20260906,strategy1,23,0.9632359657568158,963.2359657568159,1000.0,36.76403424318414,0.0,4435.222032326763,188.99408847575094,0.0,183.39353460609345,4624.2161208025145
6,20260906,strategy1,24,0.9892461984784556,989.2461984784557,1000.0,10.753801521544347,0.0,4092.5154100036198,133.715737970717,0.0,581.3785074342713,4226.231147974337
6,20260906,strategy1,25,0.9885061044690733,988.5061044690733,1000.0,11.493895530926693,0.0,4378.89815026738,56.31810164317402,0.0,372.3934034980539,4435.216251910554
6,20260906,strategy1,26,0.9707496466799107,970.7496466799107,1000.0,29.25035332008929,0.0,4378.918942478141,126.38211606930155,0.0,302.3085968611658,4505.301058547442
6,20260906,strategy1,27,0.9815009038842211,981.5009038842211,1000.0,18.49909611577891,0.0,4686.553448626224,109.79224828189736,0.0,11.263958500486297,4796.345696908122
