regime,policy,seed,request_id,admission_ms,completion_ms,own_compute_ms,latency_ms,raw_ratio,plot_ratio,slo_1p5_pass
under,asu_baseline,19,587,3257.2918708336756,3486.034606800723,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,19,588,3486.034606800723,3886.5759664862335,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,589,3886.5759664862335,4001.528787463233,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
under,asu_baseline,19,606,2136.8484567390656,2595.3986384533305,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,607,2595.3986384533305,3511.3360128840395,915.9373744307104,915.937374430709,0.9999999999999986,1.0,True
under,asu_baseline,19,608,3511.3360128840395,3712.1881562214476,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,19,609,3712.1881562214476,4628.125530652156,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,19,627,2158.554751496729,2902.6933531155623,744.1386016188327,744.1386016188335,1.000000000000001,1.0,True
under,asu_baseline,19,628,2902.6933531155623,3361.2435348298272,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,629,3361.2435348298272,3589.9862707968746,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,19,630,3589.9862707968746,3962.6371402714717,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,631,3962.6371402714717,4878.574514702181,915.9373744307104,915.937374430709,0.9999999999999986,1.0,True
under,asu_baseline,43,7,2159.51553141857,2274.4683523955696,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
under,asu_baseline,43,8,2274.4683523955696,2733.0185341098345,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,43,9,2733.0185341098345,3648.9559085405435,915.9373744307104,915.937374430709,0.9999999999999986,1.0,True
