scenario,policy,seed,request_id,npu_id,profile,category,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,completed_after_window,equal_seed_weight
full,baseline,19,20000010,20,L64_M2048,SL,2435.002916621125,2689.719555026551,254.71663840542578,200.85214333740902,1.268179837033307,True,False,0.001692047377326565
full,baseline,19,20000011,20,L80_M2048,SL,2689.719555026551,2968.189084472563,278.4695294460121,243.80186035081854,1.142196081052493,True,False,0.001692047377326565
full,baseline,19,20000012,20,L64_M4096,SL,2968.189084472563,3371.6039291679326,403.41484469536954,400.5413596855101,1.0071740032343117,True,False,0.001692047377326565
full,baseline,19,20000013,20,L64_M256,SS,3371.6039291679326,3623.2882586075716,251.684329439639,26.717256165257165,9.420291061434916,False,False,0.001692047377326565
full,baseline,19,20000014,20,L200_M4096,LL,3623.2882586075716,4785.86246895526,1162.5742103476882,1130.6863062355314,1.028202255511808,True,True,0.001692047377326565
full,baseline,19,21000005,21,L160_M256,LS,2024.336565889117,2224.4606339265565,200.12406803743943,58.92951067026337,3.3959906634423276,False,False,0.001692047377326565
full,baseline,19,21000006,21,L160_M256,LS,2224.4606339265565,2481.5194023347594,257.0587684082029,58.92951067026337,4.362139876683521,False,False,0.001692047377326565
full,baseline,19,21000007,21,L80_M256,SS,2481.5194023347594,2727.662273844412,246.14287150965265,32.085964974046185,7.671356361223782,False,False,0.001692047377326565
full,baseline,19,21000008,21,L64_M1024,SL,2727.662273844412,3018.841479603198,291.1792057587859,101.00752608339441,2.882747623364034,False,False,0.001692047377326565
full,baseline,19,21000009,21,L64_M4096,SL,3018.841479603198,3440.3270736991826,421.48559409598465,400.5413596855101,1.052289817028931,True,False,0.001692047377326565
full,baseline,19,21000010,21,L160_M256,LS,3440.3270736991826,3719.3283402253846,279.001266526202,58.92951067026337,4.734491485723296,False,False,0.001692047377326565
full,baseline,19,21000011,21,L80_M2048,SL,3719.3283402253846,4018.9327978514693,299.6044576260847,243.80186035081854,1.2288850347366875,True,True,0.001692047377326565
full,baseline,19,22000009,22,L128_M1024,LL,2262.381442040792,2513.904283808625,251.52284176783314,186.90687789087698,1.3457120711987993,True,False,0.001692047377326565
full,baseline,19,22000010,22,L64_M1024,SL,2513.904283808625,2747.204287830737,233.3000040221118,101.00752608339441,2.309728918907422,False,False,0.001692047377326565
full,baseline,19,22000011,22,L200_M4096,LL,2747.204287830737,3903.2659808204944,1156.0616929897574,1130.6863062355314,1.022442464027631,True,False,0.001692047377326565
full,baseline,19,22000012,22,L32_M256,SS,3903.2659808204944,4119.792660970387,216.52668014989285,15.979837567787547,13.549992559772408,False,True,0.001692047377326565
full,baseline,19,23000006,23,L32_M1024,SL,2163.9441097175345,2393.4990681269314,229.55495840939693,58.057852632638046,3.9539002563858063,False,False,0.001692047377326565
full,baseline,19,23000007,23,L128_M1024,LL,2393.4990681269314,2672.314723164094,278.81565503716274,186.90687789087698,1.4917356610062549,True,False,0.001692047377326565
full,baseline,19,23000008,23,L200_M256,LS,2672.314723164094,2939.88705863096,267.57233546686575,72.35128428205302,3.698238920317797,False,False,0.001692047377326565
full,baseline,19,23000009,23,L200_M256,LS,2939.88705863096,3189.731037512796,249.84397888183594,72.35128428205302,3.453207242429152,False,False,0.001692047377326565
full,baseline,19,23000010,23,L200_M4096,LL,3189.731037512796,4336.863469223815,1147.1324317110189,1130.6863062355314,1.014545259268455,True,True,0.001692047377326565
full,baseline,19,24000005,24,L128_M256,LS,2098.9979016474394,2335.026034156011,236.02813250857162,48.19209238871334,4.897652722873882,False,False,0.001692047377326565
full,baseline,19,24000006,24,L32_M256,SS,2335.026034156011,2581.9159214684346,246.88988731242353,15.979837567787547,15.450087415788802,False,False,0.001692047377326565
full,baseline,19,24000007,24,L160_M256,LS,2581.9159214684346,2852.906297378705,270.99037591027036,58.92951067026337,4.598551266216703,False,False,0.001692047377326565
full,baseline,19,24000008,24,L160_M1024,LL,2852.906297378705,3152.728139105713,299.8218417270082,229.85653940820262,1.3043868253604656,True,False,0.001692047377326565
full,baseline,19,24000009,24,L80_M256,SS,3152.728139105713,3351.232830485037,198.50469137932396,32.085964974046185,6.186651750691967,False,False,0.001692047377326565
full,baseline,19,24000010,24,L160_M1024,LL,3351.232830485037,3671.9215595158694,320.6887290308323,229.85653940820262,1.3951690469911784,True,False,0.001692047377326565
full,baseline,19,24000011,24,L32_M256,SS,3671.9215595158694,3911.5579739830832,239.63641446721385,15.979837567787547,14.996173362254781,False,False,0.001692047377326565
full,baseline,19,24000012,24,L32_M1024,SL,3911.5579739830832,4154.134367809548,242.57639382646494,58.057852632638046,4.178184049647355,False,True,0.001692047377326565
full,baseline,19,25000007,25,L32_M4096,SL,2109.1716205510256,2338.119514359162,228.94789380813654,228.74273596704626,1.0008968933602327,True,False,0.001692047377326565
full,baseline,19,25000008,25,L64_M1024,SL,2338.119514359162,2574.3942818248775,236.27476746571529,101.00752608339441,2.3391798277550206,False,False,0.001692047377326565
full,baseline,19,25000009,25,L64_M256,SS,2574.3942818248775,2824.1483965470247,249.75411472214728,26.717256165257165,9.348045067851125,False,False,0.001692047377326565
full,baseline,19,25000010,25,L128_M256,LS,2824.1483965470247,3112.2736537849173,288.1252572378926,48.19209238871334,5.978683285089566,False,False,0.001692047377326565
full,baseline,19,25000011,25,L64_M1024,SL,3112.2736537849173,3325.2363618053464,212.9627080204291,101.00752608339441,2.1083845558656846,False,False,0.001692047377326565
full,baseline,19,25000012,25,L80_M256,SS,3325.2363618053464,3606.828075846365,281.5917140410188,32.085964974046185,8.776164727125824,False,False,0.001692047377326565
full,baseline,19,25000013,25,L32_M1024,SL,3606.828075846365,3879.1705548456816,272.3424789993164,58.057852632638046,4.690881020394737,False,False,0.001692047377326565
full,baseline,19,25000014,25,L200_M4096,LL,3879.1705548456816,5038.938435654479,1159.7678808087971,1130.6863062355314,1.0257202854698833,True,True,0.001692047377326565
full,baseline,19,26000006,26,L160_M2048,LL,2484.435090191029,2942.9852719052938,458.5501817142649,458.55018171426593,0.9999999999999978,True,False,0.001692047377326565
full,baseline,19,26000007,26,L64_M1024,SL,2942.9852719052938,3167.5838502086667,224.59857830337296,101.00752608339441,2.2235826082695915,False,False,0.001692047377326565
full,baseline,19,26000008,26,L64_M1024,SL,3167.5838502086667,3400.712817493823,233.12896728515625,101.00752608339441,2.3080356120461656,False,False,0.001692047377326565
full,baseline,19,26000009,26,L80_M2048,SL,3400.712817493823,3711.2976286864305,310.5848111926075,243.80186035081854,1.2739230568039623,True,False,0.001692047377326565
full,baseline,19,26000010,26,L64_M256,SS,3711.2976286864305,3961.9549219132355,250.657293226805,26.717256165257165,9.381850129982924,False,False,0.001692047377326565
full,baseline,19,26000011,26,L32_M2048,SL,3961.9549219132355,4201.002403403375,239.0474814901395,114.952820977,2.0795268829285067,False,True,0.001692047377326565
full,baseline,19,27000008,27,L200_M2048,LL,2044.3360637579128,2632.0045724069996,587.6685086490868,565.9243027292647,1.0384224635962036,True,False,0.001692047377326565
full,baseline,19,27000009,27,L32_M256,SS,2632.0045724069996,2857.114080550466,225.10950814346643,15.979837567787547,14.087096141530647,False,False,0.001692047377326565
full,baseline,19,27000010,27,L80_M256,SS,2857.114080550466,3129.080196818045,271.96611626757885,32.085964974046185,8.476170702285806,False,False,0.001692047377326565
full,baseline,19,27000011,27,L32_M2048,SL,3129.080196818045,3330.094758042047,201.01456122400214,114.952820977,1.7486701023563531,False,False,0.001692047377326565
full,baseline,19,27000012,27,L160_M1024,LL,3330.094758042047,3644.3913471135256,314.2965890714786,229.85653940820262,1.3673597883300537,True,False,0.001692047377326565
full,baseline,19,27000013,27,L128_M1024,LL,3644.3913471135256,3925.8709365430004,281.4795894294748,186.90687789087698,1.5059883970338042,False,False,0.001692047377326565
full,baseline,19,27000014,27,L200_M256,LS,3925.8709365430004,4169.291713269632,243.42077672663163,72.35128428205302,3.364429244651473,False,True,0.001692047377326565
full,baseline,19,28000008,28,L80_M256,SS,2267.4184048113593,2500.1266971598416,232.70829234848225,32.085964974046185,7.25265057593612,False,False,0.001692047377326565
full,baseline,19,28000009,28,L80_M256,SS,2500.1266971598416,2750.4768337809355,250.35013662109395,32.085964974046185,7.80248114163305,False,False,0.001692047377326565
full,baseline,19,28000010,28,L200_M256,LS,2750.4768337809355,3055.3739665899443,304.8971328090088,72.35128428205302,4.214121916902028,False,False,0.001692047377326565
full,baseline,19,28000011,28,L160_M4096,LL,3055.3739665899443,3993.1151325117635,937.7411659218192,915.9373744307104,1.0238048933254422,True,False,0.001692047377326565
full,baseline,19,28000012,28,L200_M2048,LL,3993.1151325117635,4559.039435241026,565.9243027292623,565.9243027292647,0.9999999999999958,True,True,0.001692047377326565
full,baseline,19,29000007,29,L128_M256,LS,2441.7594653975066,2676.4714992439017,234.71203384639512,48.19209238871334,4.8703432910367885,False,False,0.001692047377326565
full,baseline,19,29000008,29,L160_M2048,LL,2676.4714992439017,3161.810016821687,485.3385175777853,458.55018171426593,1.0584196385297953,True,False,0.001692047377326565
full,baseline,19,29000009,29,L32_M256,SS,3161.810016821687,3349.7147122643332,187.90469544264624,15.979837567787547,11.758861418055213,False,False,0.001692047377326565
full,baseline,19,29000010,29,L160_M256,LS,3349.7147122643332,3652.354997329877,302.6402850655436,58.92951067026337,5.1356320733587895,False,False,0.001692047377326565
full,baseline,19,29000011,29,L160_M256,LS,3652.354997329877,3944.9586570955016,292.6036597656248,58.92951067026337,4.965316298023778,False,False,0.001692047377326565
full,baseline,19,29000012,29,L128_M4096,LL,3944.9586570955016,4716.240347224302,771.2816901288006,744.1386016188327,1.0364758506693774,True,True,0.001692047377326565
full,baseline,19,30000007,30,L80_M2048,SL,2056.9256601416564,2313.2482951896845,256.32263504802813,243.80186035081854,1.0513563542099016,True,False,0.001692047377326565
full,baseline,19,30000008,30,L200_M1024,LL,2313.2482951896845,2603.4225112599565,290.174216070272,283.5436075005082,1.0233847930066697,True,False,0.001692047377326565
full,baseline,19,30000009,30,L160_M256,LS,2603.4225112599565,2846.9267594148378,243.50424815488122,58.92951067026337,4.132127441502018,False,False,0.001692047377326565
full,baseline,19,30000010,30,L200_M4096,LL,2846.9267594148378,4006.273488144713,1159.3467287298754,1130.6863062355314,1.0253478107378562,True,True,0.001692047377326565
full,baseline,19,31000008,31,L160_M1024,LL,2156.288677653006,2428.5501826604004,272.2615050073946,229.85653940820262,1.184484486316419,True,False,0.001692047377326565
full,baseline,19,31000009,31,L128_M2048,LL,2428.5501826604004,2802.8123074628784,374.26212480247796,372.6508694745985,1.0043237664523665,True,False,0.001692047377326565
full,baseline,19,31000010,31,L160_M256,LS,2802.8123074628784,3065.4681717683534,262.655864305475,58.92951067026337,4.457119384125732,False,False,0.001692047377326565
full,baseline,19,31000011,31,L128_M4096,LL,3065.4681717683534,3834.0936881910993,768.6255164227459,744.1386016188327,1.0329063896841841,True,False,0.001692047377326565
full,baseline,19,31000012,31,L80_M4096,SL,3834.0936881910993,4320.5345149751165,486.4408267840172,486.44082678401566,1.000000000000003,True,True,0.001692047377326565
full,baseline,43,8,0,L80_M256,SS,2220.444753751942,2464.3132511149197,243.8684973629779,32.085964974046185,7.60047259168422,False,False,0.0017921146953405018
full,baseline,43,9,0,L200_M1024,LL,2464.3132511149197,2798.946216318423,334.6329652035033,283.5436075005082,1.1801816593692862,True,False,0.0017921146953405018
full,baseline,43,10,0,L200_M256,LS,2798.946216318423,3047.463252576272,248.5170362578492,72.35128428205302,3.434866965029047,False,False,0.0017921146953405018
full,baseline,43,11,0,L200_M4096,LL,3047.463252576272,4205.657619712096,1158.1943671358235,1130.6863062355314,1.024328640710151,True,True,0.0017921146953405018
full,baseline,43,1000007,1,L160_M256,LS,2248.3727420672185,2507.398003408978,259.0252613417597,58.92951067026337,4.395510133982283,False,False,0.0017921146953405018
full,baseline,43,1000008,1,L160_M1024,LL,2507.398003408978,2820.1314509709473,312.7334475619691,229.85653940820262,1.3605592791362149,True,False,0.0017921146953405018
full,baseline,43,1000009,1,L128_M4096,LL,2820.1314509709473,3568.2420714674663,748.110620496519,744.1386016188327,1.0053377406696082,True,False,0.0017921146953405018
full,baseline,43,1000010,1,L128_M256,LS,3568.2420714674663,3858.9479007087452,290.70582924127893,48.19209238871334,6.032230908267487,False,False,0.0017921146953405018
full,baseline,43,1000011,1,L32_M256,SS,3858.9479007087452,4110.6274930260515,251.6795923173063,15.979837567787547,15.749821689342243,False,True,0.0017921146953405018
full,baseline,43,2000007,2,L160_M4096,LL,2010.3971378990984,2964.513653117232,954.1165152181336,915.9373744307104,1.0416831345168691,True,False,0.0017921146953405018
full,baseline,43,2000008,2,L64_M256,SS,2964.513653117232,3200.3338281632355,235.82017504600344,26.717256165257165,8.826511734115178,False,False,0.0017921146953405018
full,baseline,43,2000009,2,L200_M256,LS,3200.3338281632355,3455.9718585333035,255.638030370068,72.35128428205302,3.5332894627480704,False,False,0.0017921146953405018
full,baseline,43,2000010,2,L200_M256,LS,3455.9718585333035,3758.923366101663,302.9515075683594,72.35128428205302,4.187230545726575,False,False,0.0017921146953405018
full,baseline,43,2000011,2,L200_M1024,LL,3758.923366101663,4082.6766733595023,323.7533072578394,283.5436075005082,1.1418113429245946,True,True,0.0017921146953405018
full,baseline,43,3000005,3,L128_M2048,LL,2292.317683728616,2690.6428891279174,398.32520539930147,372.6508694745985,1.0688964873767806,True,False,0.0017921146953405018
full,baseline,43,3000006,3,L160_M4096,LL,2690.6428891279174,3606.580263558626,915.9373744307086,915.9373744307104,0.999999999999998,True,False,0.0017921146953405018
full,baseline,43,3000007,3,L200_M1024,LL,3606.580263558626,3932.9620244238918,326.38176086526573,283.5436075005082,1.1510813583222141,True,False,0.0017921146953405018
full,baseline,43,3000008,3,L80_M1024,SL,3932.9620244238918,4171.633843508349,238.67181908445718,122.48236916054397,1.9486218361078378,False,True,0.0017921146953405018
full,baseline,43,4000005,4,L32_M256,SS,2067.477824719827,2332.1366635582785,264.65883883845163,15.979837567787547,16.562048125692833,False,False,0.0017921146953405018
full,baseline,43,4000006,4,L160_M4096,LL,2332.1366635582785,3281.3150294600055,949.1783659017269,915.9373744307104,1.036291773213946,True,False,0.0017921146953405018
full,baseline,43,4000007,4,L80_M256,SS,3281.3150294600055,3487.87167701824,206.55664755823454,32.085964974046185,6.4376012292388545,False,False,0.0017921146953405018
full,baseline,43,4000008,4,L160_M1024,LL,3487.87167701824,3838.5067714055176,350.6350943872776,229.85653940820262,1.5254518983450984,False,False,0.0017921146953405018
full,baseline,43,4000009,4,L200_M1024,LL,3838.5067714055176,4141.039534463144,302.53276305762665,283.5436075005082,1.0669708470048453,True,True,0.0017921146953405018
full,baseline,43,5000008,5,L128_M256,LS,2137.5234197997115,2392.702249463628,255.17882966391653,48.19209238871334,5.2950352851597655,False,False,0.0017921146953405018
full,baseline,43,5000009,5,L80_M4096,SL,2392.702249463628,2910.2291263445622,517.5268768809342,486.44082678401566,1.0639051008576652,True,False,0.0017921146953405018
full,baseline,43,5000010,5,L64_M1024,SL,2910.2291263445622,3162.290705164721,252.06157882015896,101.00752608339441,2.4954732443605283,False,False,0.0017921146953405018
full,baseline,43,5000011,5,L128_M2048,LL,3162.290705164721,3555.488012418933,393.19730725421186,372.6508694745985,1.0551358911588797,True,False,0.0017921146953405018
full,baseline,43,5000012,5,L160_M256,LS,3555.488012418933,3847.2165001130797,291.7284876941467,58.92951067026337,4.950465129881977,False,False,0.0017921146953405018
full,baseline,43,5000013,5,L160_M1024,LL,3847.2165001130797,4144.101864178955,296.88536406587536,229.85653940820262,1.2916115627175442,True,True,0.0017921146953405018
full,baseline,43,6000005,6,L200_M256,LS,2195.904262858445,2450.870692761819,254.96642990337432,72.35128428205302,3.524006967304375,False,False,0.0017921146953405018
full,baseline,43,6000006,6,L80_M1024,SL,2450.870692761819,2745.2887049585447,294.4180121967256,122.48236916054397,2.403758305906189,False,False,0.0017921146953405018
full,baseline,43,6000007,6,L32_M1024,SL,2745.2887049585447,2983.6019360712676,238.31323111272286,58.057852632638046,4.104754487229376,False,False,0.0017921146953405018
full,baseline,43,6000008,6,L80_M256,SS,2983.6019360712676,3242.694675065115,259.09273899384743,32.085964974046185,8.074955489212288,False,False,0.0017921146953405018
full,baseline,43,6000009,6,L80_M4096,SL,3242.694675065115,3758.032776246906,515.338101181791,486.44082678401566,1.059405528497315,True,False,0.0017921146953405018
full,baseline,43,6000010,6,L32_M2048,SL,3758.032776246906,4011.725159653375,253.69238340646916,114.952820977,2.2069261219542273,False,True,0.0017921146953405018
full,baseline,43,7000007,7,L64_M256,SS,2220.8316887117126,2487.9220239640167,267.09033525230416,26.717256165257165,9.996922348621473,False,False,0.0017921146953405018
full,baseline,43,7000008,7,L128_M256,LS,2487.9220239640167,2783.2856692634327,295.363645299416,48.19209238871334,6.12888195260413,False,False,0.0017921146953405018
full,baseline,43,7000009,7,L64_M4096,SL,2783.2856692634327,3209.1509025321902,425.8652332687575,400.5413596855101,1.0632241164885712,True,False,0.0017921146953405018
full,baseline,43,7000010,7,L80_M4096,SL,3209.1509025321902,3695.5917293162056,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0017921146953405018
full,baseline,43,7000011,7,L64_M256,SS,3695.5917293162056,3950.034450721829,254.44272140562362,26.717256165257165,9.52353489564165,False,False,0.0017921146953405018
full,baseline,43,7000012,7,L32_M256,SS,3950.034450721829,4184.828313948903,234.79386322707387,15.979837567787547,14.693132031603106,False,True,0.0017921146953405018
full,baseline,43,8000002,8,L160_M2048,LL,2086.041634157453,2544.5918158717177,458.5501817142649,458.55018171426593,0.9999999999999978,True,False,0.0017921146953405018
full,baseline,43,8000003,8,L160_M256,LS,2544.5918158717177,2805.9628380037047,261.37102213198705,58.92951067026337,4.435316349298628,False,False,0.0017921146953405018
full,baseline,43,8000004,8,L160_M256,LS,2805.9628380037047,3072.3128593660094,266.3500213623047,58.92951067026337,4.519807110781059,False,False,0.0017921146953405018
full,baseline,43,8000005,8,L200_M1024,LL,3072.3128593660094,3389.888822344259,317.57596297824966,283.5436075005082,1.1200251198668991,True,False,0.0017921146953405018
full,baseline,43,8000006,8,L128_M2048,LL,3389.888822344259,3762.539691818856,372.65086947459713,372.6508694745985,0.9999999999999963,True,False,0.0017921146953405018
full,baseline,43,8000007,8,L160_M256,LS,3762.539691818856,4026.424821548627,263.8851297297706,58.92951067026337,4.477979313392307,False,True,0.0017921146953405018
full,baseline,43,9000008,9,L80_M2048,SL,2163.4916629157765,2460.8557104491256,297.3640475333491,243.80186035081854,1.2196955638708304,True,False,0.0017921146953405018
full,baseline,43,9000009,9,L128_M4096,LL,2460.8557104491256,3209.720724421568,748.8650139724423,744.1386016188327,1.0063515215355412,True,False,0.0017921146953405018
full,baseline,43,9000010,9,L160_M1024,LL,3209.720724421568,3457.361370404541,247.64064598297318,229.85653940820262,1.0773704616825703,True,False,0.0017921146953405018
full,baseline,43,9000011,9,L200_M1024,LL,3457.361370404541,3777.2305180762355,319.86914767169446,283.5436075005082,1.1281127107445763,True,False,0.0017921146953405018
full,baseline,43,9000012,9,L128_M1024,LL,3777.2305180762355,4057.3426230420237,280.11210496578815,186.90687789087698,1.4986720024788374,True,True,0.0017921146953405018
full,baseline,43,10000007,10,L160_M256,LS,2311.918818982522,2599.782494375775,287.86367539325283,58.92951067026337,4.884881481605663,False,False,0.0017921146953405018
full,baseline,43,10000008,10,L80_M2048,SL,2599.782494375775,2898.629224243071,298.84672986729583,243.80186035081854,1.2257770692859788,True,False,0.0017921146953405018
full,baseline,43,10000009,10,L160_M256,LS,2898.629224243071,3156.597908804486,257.9686845614151,58.92951067026337,4.377580631966619,False,False,0.0017921146953405018
full,baseline,43,10000010,10,L80_M1024,SL,3156.597908804486,3402.193612185107,245.59570338062122,122.48236916054397,2.005151476607268,False,False,0.0017921146953405018
full,baseline,43,10000011,10,L160_M1024,LL,3402.193612185107,3709.22874101001,307.0351288249026,229.85653940820262,1.335768517247353,True,False,0.0017921146953405018
full,baseline,43,10000012,10,L200_M1024,LL,3709.22874101001,4030.737750742251,321.50900973224134,283.5436075005082,1.133896167035489,True,True,0.0017921146953405018
full,baseline,43,11000007,11,L200_M4096,LL,2113.002652425466,3279.4737665626817,1166.4711141372159,1130.6863062355314,1.0316487497056768,True,False,0.0017921146953405018
full,baseline,43,11000008,11,L80_M4096,SL,3279.4737665626817,3765.914593346697,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0017921146953405018
full,baseline,43,11000009,11,L80_M256,SS,3765.914593346697,4014.8271671305447,248.91257378384762,32.085964974046185,7.757677663277042,False,True,0.0017921146953405018
full,baseline,43,12000006,12,L160_M256,LS,2067.8318110376463,2357.3262871003844,289.49447606273816,58.92951067026337,4.912555233702645,False,False,0.0017921146953405018
full,baseline,43,12000007,12,L128_M256,LS,2357.3262871003844,2650.581888135503,293.2556010351186,48.19209238871334,6.085139418096723,False,False,0.0017921146953405018
full,baseline,43,12000008,12,L200_M256,LS,2650.581888135503,2928.796489270608,278.2146011351051,72.35128428205302,3.8453305134227893,False,False,0.0017921146953405018
full,baseline,43,12000009,12,L200_M256,LS,2928.796489270608,3212.209804089944,283.41331481933594,72.35128428205302,3.917184299237624,False,False,0.0017921146953405018
full,baseline,43,12000010,12,L160_M256,LS,3212.209804089944,3457.5377739167907,245.32796982684658,58.92951067026337,4.1630749523708905,False,False,0.0017921146953405018
full,baseline,43,12000011,12,L200_M256,LS,3457.5377739167907,3763.749797376077,306.21202345928623,72.35128428205302,4.232295618493163,False,False,0.0017921146953405018
full,baseline,43,12000012,12,L80_M2048,SL,3763.749797376077,4064.557721557524,300.8079241814471,243.80186035081854,1.2338212831870918,True,True,0.0017921146953405018
full,baseline,43,13000004,13,L80_M256,SS,2025.363771113054,2277.52255592449,252.1587848114359,32.085964974046185,7.858849968059339,False,False,0.0017921146953405018
full,baseline,43,13000005,13,L128_M256,LS,2277.52255592449,2571.398538526128,293.87598260163804,48.19209238871334,6.098012516893005,False,False,0.0017921146953405018
full,baseline,43,13000006,13,L80_M256,SS,2571.398538526128,2846.5546909342556,275.1561524081276,32.085964974046185,8.575592245104579,False,False,0.0017921146953405018
