input_fingerprint,start_ms,end_ms,reference_suite,reference_input,reference_strategy,reference_result,candidate_suite,candidate_input,candidate_strategy,candidate_variant,candidate_assignment,candidate_result,reference_utilization,candidate_utilization,delta_utilization_percentage_points,delta_makespan_ms,delta_admission_slo_percentage_points,reference_all_active,candidate_all_active
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/new_once/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_new_once_d6233f2cac.json.gz,0.522160043540584,1.0,47.7839956459416,-2614.7524033005375,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,stall_interchange,stall_interchange,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/stall_interchange/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_stall_interchange_76d3e974c4.json.gz,0.522160043540584,1.0,47.7839956459416,-2614.7524033005375,35.889110889110896,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy1,strategy1_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy1_fixed/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy1_fc5c4aa4c9.json.gz,0.522160043540584,1.0,47.7839956459416,-2614.6449228073734,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy1,strategy1_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy1_pipeline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy1_6c75d74ceb.json.gz,0.522160043540584,0.1352950967121776,-38.68649468284064,10860.878377486808,34.05760905760906,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy2,strategy2_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy2_fixed/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy2_6c3a50412c.json.gz,0.522160043540584,1.0,47.7839956459416,-2614.6449228073734,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy2,strategy2_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy2_pipeline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy2_b602b12632.json.gz,0.522160043540584,0.13569189675337634,-38.646814678720766,12630.13834200135,22.073759573759578,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy3,strategy3_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy3_pipeline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy3_b8e50b64c6.json.gz,0.522160043540584,0.1375531590748485,-38.46068844657355,12649.93805761661,22.169497169497177,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,native_assignment,strong32_local,deadline_fluid,deadline_fluid,fluid,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/native_assignment/runs/strong32_local/deadline_fluid/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_deadline_fluid_7b8c04b8db.json.gz,0.522160043540584,0.11882837524881595,-40.333166829176804,5285.914843261946,4.075091575091583,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,screen,strong32_local,baseline,baseline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,0.522160043540584,0.5221600435405838,-2.220446049250313e-14,0.0,0.0,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,screen,strong32_local,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/once/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_once_d8f13cde8c.json.gz,0.522160043540584,1.0,47.7839956459416,-2614.7524033005375,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,cross_environment,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,screen,strong32_local,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/strategy3/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy3_1ce9a6556d.json.gz,0.522160043540584,1.0,47.7839956459416,-2614.6449228073734,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,cross_environment,strong32_local,baseline,baseline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,0.5221600435405838,0.522160043540584,2.220446049250313e-14,0.0,0.0,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,cross_environment,strong32_local,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/strong32_local/once/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_once_d8f13cde8c.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.7524033005375,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,deadline,deadline,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/deadline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_deadline_2214bb75d3.json.gz,0.5221600435405838,1.0,47.78399564594162,-2616.0741959030765,35.86413586413587,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/new_once/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_new_once_d6233f2cac.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.7524033005375,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,stall_interchange,stall_interchange,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/stall_interchange/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_stall_interchange_76d3e974c4.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.7524033005375,35.889110889110896,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy1,strategy1_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy1_fixed/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy1_fc5c4aa4c9.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.6449228073734,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy1,strategy1_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy1_pipeline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy1_6c75d74ceb.json.gz,0.5221600435405838,0.1352950967121776,-38.68649468284062,10860.878377486808,34.05760905760906,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy2,strategy2_fixed,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy2_fixed/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy2_6c3a50412c.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.6449228073734,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy2,strategy2_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy2_pipeline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy2_b602b12632.json.gz,0.5221600435405838,0.13569189675337634,-38.646814678720744,12630.13834200135,22.073759573759578,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,formal,strong32_local,strategy3,strategy3_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/strategy3_pipeline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy3_b8e50b64c6.json.gz,0.5221600435405838,0.1375531590748485,-38.46068844657353,12649.93805761661,22.169497169497177,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,native_assignment,strong32_local,deadline_fluid,deadline_fluid,fluid,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/native_assignment/runs/strong32_local/deadline_fluid/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_deadline_fluid_7b8c04b8db.json.gz,0.5221600435405838,0.11882837524881595,-40.33316682917678,5285.914843261946,4.075091575091583,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,screen,strong32_local,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/once/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_once_d8f13cde8c.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.7524033005375,35.964035964035965,True,True
0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,2000.0,3000.0,screen,strong32_local,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/baseline/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_baseline_ffe76c7072.json.gz,screen,strong32_local,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_local/strategy3/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_strategy3_1ce9a6556d.json.gz,0.5221600435405838,1.0,47.78399564594162,-2614.6449228073734,35.964035964035965,True,True
110e9a6ebf952b6fe5a470cb012f369e5ab9988e8b0acbfb911ad1cbf72b7750,1000.0,2000.0,grid,m1_long512,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long512/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_110e9a6ebf95_baseline_native_d70038071a.json.gz,grid,m1_long512,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long512/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_110e9a6ebf95_once_native_f042c2145f.json.gz,0.6730517434538286,0.8789651929389068,20.591344948507828,-3047.902801751087,3.5469107551487467,True,True
110e9a6ebf952b6fe5a470cb012f369e5ab9988e8b0acbfb911ad1cbf72b7750,2000.0,3000.0,grid,m1_long512,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long512/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_110e9a6ebf95_baseline_native_d70038071a.json.gz,grid,m1_long512,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long512/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_110e9a6ebf95_once_native_f042c2145f.json.gz,0.6728235380529193,0.8776371060858716,20.481356803295235,-3047.902801751087,3.5469107551487467,True,True
15624d31ae7ea0373747aa234e8e47421fc5c4f349e920035c7a9628b5b93b69,1000.0,2000.0,grid,m1_long1024,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long1024/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_15624d31ae7e_baseline_native_d70038071a.json.gz,grid,m1_long1024,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long1024/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_15624d31ae7e_once_native_f042c2145f.json.gz,0.8671241866590468,1.0,13.287581334095321,-1854.5110504009676,12.25165562913907,True,True
15624d31ae7ea0373747aa234e8e47421fc5c4f349e920035c7a9628b5b93b69,2000.0,3000.0,grid,m1_long1024,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long1024/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_15624d31ae7e_baseline_native_d70038071a.json.gz,grid,m1_long1024,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long1024/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_15624d31ae7e_once_native_f042c2145f.json.gz,0.8648201737343277,1.0,13.517982626567226,-1854.5110504009676,12.25165562913907,True,True
15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,1000.0,2000.0,mixed_varied/local,raw_skew_rho096_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/baseline/raw_skew_rho096_seed7_15bab555443d_baseline_ffe76c7072.json.gz,mixed_varied/local,raw_skew_rho096_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/new_once/raw_skew_rho096_seed7_15bab555443d_new_once_d6233f2cac.json.gz,0.9684819341957366,0.9705827638849778,0.21008296892411904,-4.7947222884422445,5.147058823529416,True,True
15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,1000.0,2000.0,mixed_varied/local,raw_skew_rho096_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/baseline/raw_skew_rho096_seed7_15bab555443d_baseline_ffe76c7072.json.gz,mixed_varied/local,raw_skew_rho096_seed7,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/once/raw_skew_rho096_seed7_15bab555443d_once_d8f13cde8c.json.gz,0.9684819341957366,0.9561274963927751,-1.2354437802961526,104.96666875500432,4.641544117647056,True,True
15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,2000.0,3000.0,mixed_varied/local,raw_skew_rho096_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/baseline/raw_skew_rho096_seed7_15bab555443d_baseline_ffe76c7072.json.gz,mixed_varied/local,raw_skew_rho096_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/new_once/raw_skew_rho096_seed7_15bab555443d_new_once_d6233f2cac.json.gz,0.9837881057136093,0.9787436815928686,-0.5044424120740687,-4.7947222884422445,5.147058823529416,True,True
15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,2000.0,3000.0,mixed_varied/local,raw_skew_rho096_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/baseline/raw_skew_rho096_seed7_15bab555443d_baseline_ffe76c7072.json.gz,mixed_varied/local,raw_skew_rho096_seed7,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/once/raw_skew_rho096_seed7_15bab555443d_once_d8f13cde8c.json.gz,0.9837881057136093,0.9643961053238514,-1.9392000389757857,104.96666875500432,4.641544117647056,True,True
19e1091114ba6e470250c49f396caf1306725f3dbd5f4570d0301185cd5a3471,100.0,300.0,pilot,raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/pilot/order_probe/raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba_baseline_native_657cf9c0a4.json.gz,pilot,raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/pilot/order_probe/raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba_once_native_37abdd6aa3.json.gz,0.9943919882058306,1.0,0.5608011794169365,1.2253060463619931,5.46875,True,True
19e1091114ba6e470250c49f396caf1306725f3dbd5f4570d0301185cd5a3471,300.0,1000.0,pilot,raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/pilot/order_probe/raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba_baseline_native_657cf9c0a4.json.gz,pilot,raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/pilot/order_probe/raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba_once_native_37abdd6aa3.json.gz,0.9791218926682707,0.9667837164413714,-1.2338176226899256,1.2253060463619931,5.46875,True,True
19e1091114ba6e470250c49f396caf1306725f3dbd5f4570d0301185cd5a3471,1000.0,1600.0,pilot,raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/pilot/order_probe/raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba_baseline_native_657cf9c0a4.json.gz,pilot,raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/pilot/order_probe/raw_shuffled_stripe_exact_npu32_ssu8_seed42_19e1091114ba_once_native_37abdd6aa3.json.gz,0.9965263526275766,0.9969014082125716,0.03750555849949544,1.2253060463619931,5.46875,True,True
22b6f474c57a2d79f13797fb50977ecce164ae6a69957923c557035ce74ef141,1000.0,2000.0,grid,m2_long1536,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long1536/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_22b6f474c57a_baseline_native_d70038071a.json.gz,grid,m2_long1536,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long1536/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_22b6f474c57a_once_native_f042c2145f.json.gz,0.885874320777319,1.0,11.412567922268103,-779.1572276617708,8.422174840085283,True,True
