strategy,request_id,npu,role,layer,io_start_ms,io_ready_ms,read_latency_ms,C_ms,compute_start_ms,compute_end_ms,stall_start_ms,stall_end_ms,exposed_stall_ms,prior_unready_A_layers,prior_unready_A_layer0,prior_unready_A_internal
once,6000028,6,B,7,6549.185359858916,6563.442155220735,14.256795361819059,17.147176718561678,6566.332536577477,6583.479713296038,6566.332536577477,6566.332536577477,0,4,0,4
once,28,0,B,1,6451.73875682317,6466.712344022843,14.973587199673602,17.147176718561678,6468.885933541731,6486.033110260292,6468.885933541731,6468.885933541731,0,4,0,4
once,28,0,B,2,6468.885933541731,6486.61034082241,17.72440728067886,17.147176718561678,6486.61034082241,6503.757517540971,6486.033110260292,6486.61034082241,0.5772305621176201,3,0,3
once,28,0,B,3,6486.61034082241,6500.971166422097,14.360825599686905,17.147176718561678,6503.757517540971,6520.904694259532,6503.757517540971,6503.757517540971,0,4,0,4
once,28,0,B,4,6503.757517540971,6519.021515221703,15.263997680732245,17.147176718561678,6520.904694259532,6538.051870978094,6520.904694259532,6520.904694259532,0,3,0,3
once,28,0,B,5,6520.904694259532,6534.710929621361,13.80623536182884,17.147176718561678,6538.051870978094,6555.199047696655,6538.051870978094,6538.051870978094,0,4,0,4
once,28,0,B,6,6538.051870978094,6552.590980820972,14.539109842878133,17.147176718561678,6555.199047696655,6572.346224415216,6555.199047696655,6555.199047696655,0,4,0,4
once,28,0,B,7,6555.199047696655,6568.830078420618,13.631030723962795,17.147176718561678,6572.346224415216,6589.493401133777,6572.346224415216,6572.346224415216,0,4,0,4
once,5000028,5,B,1,6502.807237694602,6516.133988821766,13.326751127164243,17.147176718561678,6519.954414413163,6537.1015911317245,6519.954414413163,6519.954414413163,0,3,0,3
once,5000028,5,B,2,6519.954414413163,6533.616632021385,13.662217608221908,17.147176718561678,6537.1015911317245,6554.248767850286,6537.1015911317245,6537.1015911317245,0,4,0,4
once,5000028,5,B,3,6537.1015911317245,6549.995403221028,12.893812089303538,17.147176718561678,6554.248767850286,6571.395944568847,6554.248767850286,6554.248767850286,0,4,0,4
once,5000028,5,B,4,6554.248767850286,6567.005873620657,12.757105770371709,17.147176718561678,6571.395944568847,6588.543121287408,6571.395944568847,6571.395944568847,0,4,0,4
once,5000028,5,B,5,6571.395944568847,6586.366788820235,14.970844251388371,17.147176718561678,6588.543121287408,6605.690298005969,6588.543121287408,6588.543121287408,0,3,0,3
once,5000028,5,B,6,6588.543121287408,6605.457368019819,16.914246732410902,17.147176718561678,6605.690298005969,6622.837474724531,6605.690298005969,6605.690298005969,0,3,0,3
once,5000028,5,B,7,6605.690298005969,6617.854315219549,12.164017213579427,17.147176718561678,6622.837474724531,6639.984651443092,6622.837474724531,6622.837474724531,0,4,0,4
once,2000028,2,B,1,6505.566442573477,6519.701297621688,14.134855048211648,17.147176718561678,6522.713619292038,6539.860796010599,6522.713619292038,6522.713619292038,0,3,0,3
once,2000028,2,B,2,6522.713619292038,6538.342795221282,15.629175929244411,17.147176718561678,6539.860796010599,6557.00797272916,6539.860796010599,6539.860796010599,0,4,0,4
once,2000028,2,B,3,6539.860796010599,6555.185643220915,15.324847210315966,17.147176718561678,6557.00797272916,6574.155149447722,6557.00797272916,6557.00797272916,0,4,0,4
once,2000028,2,B,4,6557.00797272916,6571.659032020556,14.65105929139554,17.147176718561678,6574.155149447722,6591.302326166283,6574.155149447722,6574.155149447722,0,4,0,4
once,2000028,2,B,5,6574.155149447722,6596.174142420022,22.01899297230011,17.147176718561678,6596.174142420022,6613.321319138583,6591.302326166283,6596.174142420022,4.871816253738871,3,0,3
once,2000028,2,B,6,6596.174142420022,6607.1774934597815,11.003351039759764,17.147176718561678,6613.321319138583,6630.468495857144,6613.321319138583,6613.321319138583,0,2,0,2
once,2000028,2,B,7,6613.321319138583,6625.841969619375,12.520650480792028,17.147176718561678,6630.468495857144,6647.6156725757055,6630.468495857144,6630.468495857144,0,3,0,3
once,7000029,7,B,1,6525.080772821571,6538.837848021271,13.757075199700012,17.147176718561678,6542.227949540133,6559.375126258694,6542.227949540133,6542.227949540133,0,3,0,3
once,7000029,7,B,2,6542.227949540133,6555.8654256209,13.637476080767556,17.147176718561678,6559.375126258694,6576.522302977255,6559.375126258694,6559.375126258694,0,4,0,4
once,7000029,7,B,3,6559.375126258694,6574.402379220496,15.027252961802333,17.147176718561678,6576.522302977255,6593.669479695816,6576.522302977255,6576.522302977255,0,4,0,4
once,7000029,7,B,4,6576.522302977255,6588.672642260185,12.150339282929963,17.147176718561678,6593.669479695816,6610.816656414378,6593.669479695816,6593.669479695816,0,3,0,3
once,7000029,7,B,5,6593.669479695816,6606.241342419802,12.57186272398576,17.147176718561678,6610.816656414378,6627.963833132939,6610.816656414378,6610.816656414378,0,3,0,3
once,7000029,7,B,6,6610.816656414378,6621.800094419463,10.98343800508519,17.147176718561678,6627.963833132939,6645.1110098515,6627.963833132939,6627.963833132939,0,3,0,3
once,7000029,7,B,7,6627.963833132939,6641.405227219036,13.441394086096807,17.147176718561678,6645.1110098515,6662.258186570061,6645.1110098515,6645.1110098515,0,3,0,3
once,4000029,4,B,1,6530.850756821445,6540.950411221225,10.099654399779865,17.147176718561678,6547.997933540007,6565.145110258568,6547.997933540007,6547.997933540007,0,4,0,4
once,4000029,4,B,2,6547.997933540007,6558.252830420848,10.254896880841443,17.147176718561678,6565.145110258568,6582.292286977129,6565.145110258568,6565.145110258568,0,4,0,4
once,4000029,4,B,3,6565.145110258568,6575.266891220477,10.12178096190928,17.147176718561678,6582.292286977129,6599.43946369569,6582.292286977129,6582.292286977129,0,4,0,4
once,4000029,4,B,4,6582.292286977129,6591.537528020122,9.245241042993257,17.147176718561678,6599.43946369569,6616.586640414252,6599.43946369569,6599.43946369569,0,3,0,3
once,4000029,4,B,5,6599.43946369569,6611.4986032196875,12.059139523997146,17.147176718561678,6616.586640414252,6633.733817132813,6616.586640414252,6616.586640414252,0,4,0,4
once,4000029,4,B,6,6616.586640414252,6626.5037296193605,9.917089205108823,17.147176718561678,6633.733817132813,6650.880993851374,6633.733817132813,6633.733817132813,0,3,0,3
once,4000029,4,B,7,6633.733817132813,6645.188804818953,11.454987686140157,17.147176718561678,6650.880993851374,6668.028170569935,6650.880993851374,6650.880993851374,0,4,0,4
once,1000029,1,B,1,6549.030117377854,6560.847492820792,11.817375442937191,17.147176718561678,6566.177294096416,6583.324470814977,6566.177294096416,6566.177294096416,0,4,0,4
once,1000029,1,B,2,6566.177294096416,6578.829694420399,12.652400323983784,17.147176718561678,6583.324470814977,6600.471647533538,6583.324470814977,6583.324470814977,0,4,0,4
once,1000029,1,B,3,6583.324470814977,6594.708907220053,11.384436405076485,17.147176718561678,6600.471647533538,6617.618824252099,6600.471647533538,6600.471647533538,0,3,0,3
once,1000029,1,B,4,6600.471647533538,6611.507614419687,11.035966886149254,17.147176718561678,6617.618824252099,6634.766000970661,6617.618824252099,6617.618824252099,0,4,0,4
once,1000029,1,B,5,6617.618824252099,6630.233240019279,12.614415767179707,17.147176718561678,6634.766000970661,6651.913177689222,6634.766000970661,6634.766000970661,0,3,0,3
once,1000029,1,B,6,6634.766000970661,6649.224696018865,14.45869504820439,17.147176718561678,6651.913177689222,6669.060354407783,6651.913177689222,6651.913177689222,0,4,0,4
once,1000029,1,B,7,6651.913177689222,6664.274878418537,12.36170072931509,17.147176718561678,6669.060354407783,6686.207531126344,6669.060354407783,6669.060354407783,0,4,0,4
once,3000029,3,B,1,6553.162967372439,6564.59953122071,11.436563848270453,17.147176718561678,6570.310144091,6587.457320809562,6570.310144091,6570.310144091,0,4,0,4
once,3000029,3,B,2,6570.310144091,6581.506372820341,11.196228729340874,17.147176718561678,6587.457320809562,6604.604497528123,6587.457320809562,6587.457320809562,0,3,0,3
once,3000029,3,B,3,6587.457320809562,6598.54746721997,11.090146410408124,17.147176718561678,6604.604497528123,6621.751674246684,6604.604497528123,6604.604497528123,0,3,0,3
once,3000029,3,B,4,6604.604497528123,6617.7777200195505,13.173222491427623,17.147176718561678,6621.751674246684,6638.898850965245,6621.751674246684,6621.751674246684,0,4,0,4
once,3000029,3,B,5,6621.751674246684,6632.629656019227,10.877981772542626,17.147176718561678,6638.898850965245,6656.046027683807,6638.898850965245,6638.898850965245,0,3,0,3
once,3000029,3,B,6,6638.898850965245,6648.99040481887,10.091553853624646,17.147176718561678,6656.046027683807,6673.193204402368,6656.046027683807,6656.046027683807,0,3,0,3
once,3000029,3,B,7,6656.046027683807,6666.8299056184815,10.78387793467482,17.147176718561678,6673.193204402368,6690.340381120929,6673.193204402368,6673.193204402368,0,4,0,4
once,6000029,6,B,1,6583.479713296038,6597.8812016199845,14.401488323946069,17.147176718561678,6600.6268900146,6617.774066733161,6600.6268900146,6600.6268900146,0,3,0,3
once,6000029,6,B,2,6600.6268900146,6614.60690401962,13.980014005020166,17.147176718561678,6617.774066733161,6634.921243451722,6617.774066733161,6617.774066733161,0,4,0,4
once,6000029,6,B,3,6617.774066733161,6634.269694419191,16.495627686030275,17.147176718561678,6634.921243451722,6652.068420170283,6634.921243451722,6634.921243451722,0,3,0,3
once,6000029,6,B,4,6634.921243451722,6653.266571218777,18.345327767055096,17.147176718561678,6653.266571218777,6670.4137479373385,6652.068420170283,6653.266571218777,1.1981510484938553,4,0,4
once,6000029,6,B,5,6653.266571218777,6668.311684818449,15.045113599671822,17.147176718561678,6670.4137479373385,6687.5609246559,6670.4137479373385,6670.4137479373385,0,3,0,3
once,6000029,6,B,6,6670.4137479373385,6681.821515218155,11.407767280816188,17.147176718561678,6687.5609246559,6704.708101374461,6687.5609246559,6687.5609246559,0,4,0,4
once,6000029,6,B,7,6687.5609246559,6699.957470417759,12.39654576185967,17.147176718561678,6704.708101374461,6721.855278093022,6704.708101374461,6704.708101374461,0,3,0,3
once,29,0,B,1,6591.272260820128,6602.817649619877,11.545388799748252,17.147176718561678,6608.41943753869,6625.566614257251,6608.41943753869,6608.41943753869,0,3,0,3
once,29,0,B,2,6608.41943753869,6624.481278419405,16.061840880714954,17.147176718561678,6625.566614257251,6642.713790975812,6625.566614257251,6625.566614257251,0,4,0,4
once,29,0,B,3,6625.566614257251,6637.111601619129,11.544987361878157,17.147176718561678,6642.713790975812,6659.860967694373,6642.713790975812,6642.713790975812,0,2,0,2
once,29,0,B,4,6642.713790975812,6654.721316818745,12.007525842933319,17.147176718561678,6659.860967694373,6677.008144412935,6659.860967694373,6659.860967694373,0,4,0,4
once,29,0,B,5,6659.860967694373,6675.437854418294,15.576886723920325,17.147176718561678,6677.008144412935,6694.155321131496,6677.008144412935,6677.008144412935,0,4,0,4
once,29,0,B,6,6677.008144412935,6687.636555218028,10.628410805093154,17.147176718561678,6694.155321131496,6711.302497850057,6694.155321131496,6694.155321131496,0,4,0,4
once,29,0,B,7,6694.155321131496,6711.8542960175,17.69897488600418,17.147176718561678,6711.8542960175,6729.001472736061,6711.302497850057,6711.8542960175,0.5517981674429393,3,0,3
once,5000029,5,B,1,6639.984651443092,6656.203096018713,16.218444575621106,17.147176718561678,6657.131828161653,6674.279004880214,6657.131828161653,6657.131828161653,0,4,0,4
once,5000029,5,B,2,6657.131828161653,6671.114168018388,13.982339856735052,17.147176718561678,6674.279004880214,6691.426181598776,6674.279004880214,6674.279004880214,0,4,0,4
once,5000029,5,B,3,6674.279004880214,6691.015192017954,16.736187137739762,17.147176718561678,6691.426181598776,6708.573358317337,6691.426181598776,6691.426181598776,0,4,0,4
once,5000029,5,B,4,6691.426181598776,6706.376260817619,14.950079218843712,17.147176718561678,6708.573358317337,6725.720535035898,6708.573358317337,6708.573358317337,0,3,0,3
once,5000029,5,B,5,6708.573358317337,6723.386731217249,14.813372899911883,17.147176718561678,6725.720535035898,6742.867711754459,6725.720535035898,6725.720535035898,0,3,0,3
once,5000029,5,B,6,6725.720535035898,6737.09931361695,11.378778581051847,17.147176718561678,6742.867711754459,6760.014888473021,6742.867711754459,6742.867711754459,0,3,0,3
once,5000029,5,B,7,6742.867711754459,6757.563087056504,14.69537530204434,17.147176718561678,6760.014888473021,6777.162065191582,6760.014888473021,6760.014888473021,0,4,0,4
once,2000029,2,B,1,6647.6156725757055,6659.378980818644,11.763308242938365,17.147176718561678,6664.762849294267,6681.910026012828,6664.762849294267,6664.762849294267,0,4,0,4
once,2000029,2,B,2,6664.762849294267,6678.172190418234,13.409341123967351,17.147176718561678,6681.910026012828,6699.057202731389,6681.910026012828,6681.910026012828,0,4,0,4
once,2000029,2,B,3,6681.910026012828,6692.446959057923,10.536933045094884,17.147176718561678,6699.057202731389,6716.2043794499505,6699.057202731389,6699.057202731389,0,3,0,3
once,2000029,2,B,4,6699.057202731389,6711.142974417516,12.085771686126463,17.147176718561678,6716.2043794499505,6733.351556168512,6716.2043794499505,6716.2043794499505,0,3,0,3
once,2000029,2,B,5,6716.2043794499505,6726.818872017174,10.614492567223351,17.147176718561678,6733.351556168512,6750.498732887073,6733.351556168512,6733.351556168512,0,4,0,4
once,2000029,2,B,6,6733.351556168512,6745.823844816759,12.47228864824774,17.147176718561678,6750.498732887073,6767.645909605634,6750.498732887073,6750.498732887073,0,3,0,3
once,2000029,2,B,7,6750.498732887073,6760.93260001643,10.433867129357168,17.147176718561678,6767.645909605634,6784.793086324195,6767.645909605634,6767.645909605634,0,4,0,4
once,7000030,7,B,1,6662.258186570061,6672.892753618349,10.634567048287863,17.147176718561678,6679.4053632886225,6696.552540007184,6679.4053632886225,6679.4053632886225,0,4,0,4
once,7000030,7,B,2,6679.4053632886225,6693.690955217896,14.285591929273323,17.147176718561678,6696.552540007184,6713.699716725745,6696.552540007184,6696.552540007184,0,4,0,4
once,7000030,7,B,3,6696.552540007184,6707.393963217597,10.841423210413268,17.147176718561678,6713.699716725745,6730.846893444306,6713.699716725745,6713.699716725745,0,3,0,3
once,7000030,7,B,4,6713.699716725745,6727.215364817165,13.51564809142019,17.147176718561678,6730.846893444306,6747.9940701628675,6730.846893444306,6730.846893444306,0,4,0,4
once,7000030,7,B,5,6730.846893444306,6741.526628816853,10.67973537254693,17.147176718561678,6747.9940701628675,6765.141246881429,6747.9940701628675,6747.9940701628675,0,3,0,3
once,7000030,7,B,6,6747.9940701628675,6761.40061921642,13.406549053552226,17.147176718561678,6765.141246881429,6782.28842359999,6765.141246881429,6765.141246881429,0,4,0,4
once,7000030,7,B,7,6765.141246881429,6775.919704016103,10.778457134674682,17.147176718561678,6782.28842359999,6799.435600318551,6782.28842359999,6782.28842359999,0,4,0,4
once,4000030,4,B,1,6668.028170569935,6677.613496018246,9.585325448310869,17.147176718561678,6685.175347288497,6702.322524007058,6685.175347288497,6685.175347288497,0,4,0,4
once,4000030,4,B,2,6685.175347288497,6694.795179217872,9.619831929375323,17.147176718561678,6702.322524007058,6719.469700725619,6702.322524007058,6702.322524007058,0,3,0,3
once,4000030,4,B,3,6702.322524007058,6711.827262417501,9.50473841044277,17.147176718561678,6719.469700725619,6736.61687744418,6719.469700725619,6719.469700725619,0,3,0,3
once,4000030,4,B,4,6719.469700725619,6731.3278512170755,11.8581504914564,17.147176718561678,6736.61687744418,6753.764054162742,6736.61687744418,6736.61687744418,0,4,0,4
once,4000030,4,B,5,6736.61687744418,6745.945496016757,9.328618572576488,17.147176718561678,6753.764054162742,6770.911230881303,6753.764054162742,6753.764054162742,0,3,0,3
once,4000030,4,B,6,6753.764054162742,6764.982008016342,11.217953853600193,17.147176718561678,6770.911230881303,6788.058407599864,6770.911230881303,6770.911230881303,0,4,0,4
once,4000030,4,B,7,6770.911230881303,6780.073656016013,9.162425134710247,17.147176718561678,6788.058407599864,6805.205584318425,6788.058407599864,6788.058407599864,0,4,0,4
once,1000030,1,B,1,6686.207531126344,6697.362808017816,11.155276891471658,17.147176718561678,6703.3547078449055,6720.501884563467,6703.3547078449055,6703.3547078449055,0,3,0,3
once,1000030,1,B,2,6703.3547078449055,6715.886244817412,12.531536972506728,17.147176718561678,6720.501884563467,6737.649061282028,6720.501884563467,6720.501884563467,0,3,0,3
once,1000030,1,B,3,6720.501884563467,6730.9583920170835,10.456507453616723,17.147176718561678,6737.649061282028,6754.796238000589,6737.649061282028,6737.649061282028,0,4,0,4
once,1000030,1,B,4,6737.649061282028,6750.198219216664,12.549157934636241,17.147176718561678,6754.796238000589,6771.9434147191505,6754.796238000589,6754.796238000589,0,2,0,2
once,1000030,1,B,5,6754.796238000589,6769.307736016248,14.511498015658617,17.147176718561678,6771.9434147191505,6789.090591437712,6771.9434147191505,6771.9434147191505,0,4,0,4
once,1000030,1,B,6,6771.9434147191505,6784.672747215913,12.729332496762254,17.147176718561678,6789.090591437712,6806.237768156273,6789.090591437712,6789.090591437712,0,4,0,4
once,1000030,1,B,7,6789.090591437712,6801.682302415542,12.59171097783019,17.147176718561678,6806.237768156273,6823.384944874834,6806.237768156273,6806.237768156273,0,4,0,4
once,3000030,3,B,1,6690.340381120929,6701.164408017733,10.824026896803844,17.147176718561678,6707.48755783949,6724.634734558052,6707.48755783949,6707.48755783949,0,3,0,3
once,3000030,3,B,2,6707.48755783949,6717.82703201737,10.33947417787931,17.147176718561678,6724.634734558052,6741.781911276613,6724.634734558052,6724.634734558052,0,3,0,3
once,3000030,3,B,3,6724.634734558052,6739.8646256168895,15.229891058837893,17.147176718561678,6741.781911276613,6758.929087995174,6741.781911276613,6741.781911276613,0,3,0,3
once,3000030,3,B,4,6741.781911276613,6751.816081616629,10.034170340016317,17.147176718561678,6758.929087995174,6776.076264713735,6758.929087995174,6758.929087995174,0,3,0,3
once,3000030,3,B,5,6758.929087995174,6772.843055056171,13.913967060996583,17.147176718561678,6776.076264713735,6793.223441432297,6776.076264713735,6776.076264713735,0,4,0,4
once,3000030,3,B,6,6776.076264713735,6785.951774415885,9.87550970214943,17.147176718561678,6793.223441432297,6810.370618150858,6793.223441432297,6793.223441432297,0,4,0,4
once,3000030,3,B,7,6793.223441432297,6806.606360015435,13.382918583138235,17.147176718561678,6810.370618150858,6827.517794869419,6810.370618150858,6810.370618150858,0,4,0,4
once,6000030,6,B,1,6721.855278093022,6735.27419361699,13.418915523967371,17.147176718561678,6739.002454811583,6756.149631530145,6739.002454811583,6739.002454811583,0,4,0,4
once,6000030,6,B,2,6739.002454811583,6754.52338401657,15.520929204986714,17.147176718561678,6756.149631530145,6773.296808248706,6756.149631530145,6756.149631530145,0,2,0,2
once,6000030,6,B,3,6756.149631530145,6766.937790416299,10.788158886154633,17.147176718561678,6773.296808248706,6790.443984967267,6773.296808248706,6773.296808248706,0,4,0,4
once,6000030,6,B,4,6773.296808248706,6789.285918415812,15.989110167106446,17.147176718561678,6790.443984967267,6807.591161685828,6790.443984967267,6790.443984967267,0,4,0,4
once,6000030,6,B,5,6790.443984967267,6801.511089615546,11.067104648278473,17.147176718561678,6807.591161685828,6824.73833840439,6807.591161685828,6807.591161685828,0,4,0,4
once,6000030,6,B,6,6807.591161685828,6819.354180815157,11.763019129328313,17.147176718561678,6824.73833840439,6841.885515122951,6824.73833840439,6824.73833840439,0,3,0,3
once,6000030,6,B,7,6824.73833840439,6839.297233614722,14.558895210332594,17.147176718561678,6841.885515122951,6859.032691841512,6841.885515122951,6841.885515122951,0,3,0,3
once,30,0,B,1,6729.001472736061,6742.864792016824,13.86331928076288,17.147176718561678,6746.1486494546225,6763.295826173184,6746.1486494546225,6746.1486494546225,0,3,0,3
once,30,0,B,2,6746.1486494546225,6756.527812816526,10.37916336190392,17.147176718561678,6763.295826173184,6780.443002891745,6763.295826173184,6763.295826173184,0,4,0,4
once,30,0,B,3,6763.295826173184,6776.0864112161,12.790585042916064,17.147176718561678,6780.443002891745,6797.590179610306,6780.443002891745,6780.443002891745,0,4,0,4
once,30,0,B,4,6780.443002891745,6790.649988815782,10.206985924037326,17.147176718561678,6797.590179610306,6814.7373563288675,6797.590179610306,6797.590179610306,0,4,0,4
once,30,0,B,5,6797.590179610306,6807.083390415424,9.493210805117997,17.147176718561678,6814.7373563288675,6831.884533047429,6814.7373563288675,6814.7373563288675,0,3,0,3
once,30,0,B,6,6814.7373563288675,6828.701963214953,13.964606886085676,17.147176718561678,6831.884533047429,6849.03170976599,6831.884533047429,6831.884533047429,0,3,0,3
once,30,0,B,7,6831.884533047429,6842.1211184146605,10.236585367231783,17.147176718561678,6849.03170976599,6866.178886484551,6849.03170976599,6849.03170976599,0,4,0,4
once,5000030,5,B,1,6777.162065191582,6792.010680015753,14.848614824170909,17.147176718561678,6794.309241910143,6811.456418628704,6794.309241910143,6794.309241910143,0,4,0,4
once,5000030,5,B,2,6794.309241910143,6811.796036815322,17.486794905178613,17.147176718561678,6811.796036815322,6828.943213533883,6811.456418628704,6811.796036815322,0.339618186617372,4,0,4
once,5000030,5,B,3,6811.796036815322,6824.666072015041,12.870035199719496,17.147176718561678,6828.943213533883,6846.090390252444,6828.943213533883,6828.943213533883,0,3,0,3
once,5000030,5,B,4,6828.943213533883,6842.112107214661,13.168893680777728,17.147176718561678,6846.090390252444,6863.237566971005,6846.090390252444,6846.090390252444,0,4,0,4
once,5000030,5,B,5,6846.090390252444,6856.594133454345,10.503743201900761,17.147176718561678,6863.237566971005,6880.384743689567,6863.237566971005,6863.237566971005,0,3,0,3
once,5000030,5,B,6,6863.237566971005,6877.388280013892,14.15071304288631,17.147176718561678,6880.384743689567,6897.531920408128,6880.384743689567,6880.384743689567,0,4,0,4
once,5000030,5,B,7,6880.384743689567,6890.9386608135965,10.553917124029795,17.147176718561678,6897.531920408128,6914.679097126689,6897.531920408128,6897.531920408128,0,3,0,3
once,2000030,2,B,1,6784.793086324195,6800.299646415572,15.506560091376741,17.147176718561678,6801.940263042757,6819.087439761318,6801.940263042757,6801.940263042757,0,4,0,4
once,2000030,2,B,2,6801.940263042757,6812.083832015315,10.143568972558569,17.147176718561678,6819.087439761318,6836.234616479879,6819.087439761318,6819.087439761318,0,3,0,3
once,2000030,2,B,3,6819.087439761318,6830.359460814917,11.272021053599019,17.147176718561678,6836.234616479879,6853.38179319844,6836.234616479879,6836.234616479879,0,3,0,3
once,2000030,2,B,4,6836.234616479879,6846.242616014571,10.007999534691407,17.147176718561678,6853.38179319844,6870.528969917002,6853.38179319844,6853.38179319844,0,4,0,4
once,2000030,2,B,5,6853.38179319844,6865.280606414156,11.898813215715563,17.147176718561678,6870.528969917002,6887.676146635563,6870.528969917002,6870.528969917002,0,2,0,2
once,2000030,2,B,6,6870.528969917002,6880.379787213827,9.850817296824971,17.147176718561678,6887.676146635563,6904.823323354124,6887.676146635563,6887.676146635563,0,4,0,4
once,2000030,2,B,7,6887.676146635563,6899.664107213406,11.987960577843296,17.147176718561678,6904.823323354124,6921.970500072685,6904.823323354124,6904.823323354124,0,4,0,4
once,7000031,7,B,1,6799.435600318551,6812.552414415305,13.116814096753842,17.147176718561678,6816.5827770371125,6833.729953755674,6816.5827770371125,6816.5827770371125,0,3,0,3
once,7000031,7,B,2,6816.5827770371125,6827.076004814989,10.4932277778762,17.147176718561678,6833.729953755674,6850.877130474235,6833.729953755674,6833.729953755674,0,3,0,3
once,7000031,7,B,3,6833.729953755674,6846.085483214574,12.355529458900492,17.147176718561678,6850.877130474235,6868.024307192796,6850.877130474235,6850.877130474235,0,4,0,4
once,7000031,7,B,4,6850.877130474235,6860.95487841425,10.077747940014888,17.147176718561678,6868.024307192796,6885.171483911357,6868.024307192796,6868.024307192796,0,3,0,3
once,7000031,7,B,5,6868.024307192796,6880.564516813823,12.540209621026406,17.147176718561678,6885.171483911357,6902.318660629919,6885.171483911357,6885.171483911357,0,4,0,4
once,7000031,7,B,6,6885.171483911357,6895.3804080135,10.208924102142191,17.147176718561678,6902.318660629919,6919.46583734848,6902.318660629919,6902.318660629919,0,4,0,4
once,7000031,7,B,7,6902.318660629919,6914.2462704130885,11.927609783169828,17.147176718561678,6919.46583734848,6936.613014067041,6919.46583734848,6919.46583734848,0,4,0,4
once,4000031,4,B,1,6805.205584318425,6814.218923215269,9.01333889684338,17.147176718561678,6822.3527610369865,6839.499937755548,6822.3527610369865,6822.3527610369865,0,3,0,3
once,4000031,4,B,2,6822.3527610369865,6831.2419952148975,8.889234177911021,17.147176718561678,6839.499937755548,6856.647114474109,6839.499937755548,6839.499937755548,0,3,0,3
once,4000031,4,B,3,6839.499937755548,6850.838116814471,11.338179058922833,17.147176718561678,6856.647114474109,6873.79429119267,6856.647114474109,6856.647114474109,0,3,0,3
once,4000031,4,B,4,6856.647114474109,6865.54136801415,8.894253540041063,17.147176718561678,6873.79429119267,6890.9414679112315,6873.79429119267,6873.79429119267,0,4,0,4
once,4000031,4,B,5,6873.79429119267,6884.992395213726,11.19810402105577,17.147176718561678,6890.9414679112315,6908.088644629793,6890.9414679112315,6890.9414679112315,0,4,0,4
once,4000031,4,B,6,6890.9414679112315,6899.781252813404,8.839784902172141,17.147176718561678,6908.088644629793,6925.235821348354,6908.088644629793,6908.088644629793,0,4,0,4
once,4000031,4,B,7,6908.088644629793,6916.516529613039,8.427884983246258,17.147176718561678,6925.235821348354,6942.382998066915,6925.235821348354,6925.235821348354,0,3,0,3
once,1000031,1,B,1,6823.384944874834,6835.25592161481,11.870976739975958,17.147176718561678,6840.5321215933955,6857.679298311957,6840.5321215933955,6840.5321215933955,0,2,0,2
once,1000031,1,B,2,6840.5321215933955,6850.635364814475,10.103243221079538,17.147176718561678,6857.679298311957,6874.826475030518,6857.679298311957,6857.679298311957,0,3,0,3
once,1000031,1,B,3,6857.679298311957,6869.550338254063,11.871039942106108,17.147176718561678,6874.826475030518,6891.973651749079,6874.826475030518,6874.826475030518,0,4,0,4
once,1000031,1,B,4,6874.826475030518,6889.605566413626,14.779091383107698,17.147176718561678,6891.973651749079,6909.12082846764,6891.973651749079,6891.973651749079,0,4,0,4
once,1000031,1,B,5,6891.973651749079,6903.754628813317,11.780977064237959,17.147176718561678,6909.12082846764,6926.268005186202,6909.12082846764,6909.12082846764,0,4,0,4
once,1000031,1,B,6,6909.12082846764,6922.282923212913,13.162094745272952,17.147176718561678,6926.268005186202,6943.415181904763,6926.268005186202,6926.268005186202,0,3,0,3
once,1000031,1,B,7,6926.268005186202,6931.59768801271,5.3296828265083604,17.147176718561678,6943.415181904763,6960.562358623324,6943.415181904763,6943.415181904763,0,5,2,3
once,3000031,3,B,1,6827.517794869419,6837.657195214758,10.1394003453388,17.147176718561678,6844.66497158798,6861.8121483065415,6844.66497158798,6844.66497158798,0,4,0,4
once,3000031,3,B,2,6844.66497158798,6858.918910414294,14.25393882631397,17.147176718561678,6861.8121483065415,6878.959325025103,6861.8121483065415,6861.8121483065415,0,3,0,3
once,3000031,3,B,3,6861.8121483065415,6871.52818401402,9.716035707478113,17.147176718561678,6878.959325025103,6896.106501743664,6878.959325025103,6878.959325025103,0,4,0,4
once,3000031,3,B,4,6878.959325025103,6891.519320013584,12.559994988480867,17.147176718561678,6896.106501743664,6913.253678462225,6896.106501743664,6896.106501743664,0,4,0,4
once,3000031,3,B,5,6896.106501743664,6905.492664013279,9.386162269614942,17.147176718561678,6913.253678462225,6930.4008551807865,6913.253678462225,6913.253678462225,0,4,0,4
once,3000031,3,B,6,6913.253678462225,6924.445048012866,11.191369550640957,17.147176718561678,6930.4008551807865,6947.548031899348,6930.4008551807865,6930.4008551807865,0,3,0,3
once,3000031,3,B,7,6930.4008551807865,6935.9904368126145,5.5895816318279685,17.147176718561678,6947.548031899348,6964.695208617909,6947.548031899348,6947.548031899348,0,5,2,3
once,6000031,6,B,1,6859.032691841512,6873.590622413974,14.557930572462283,17.147176718561678,6876.179868560073,6893.327045278635,6876.179868560073,6876.179868560073,0,4,0,4
once,6000031,6,B,2,6876.179868560073,6886.244388813699,10.064520253625233,17.147176718561678,6893.327045278635,6910.474221997196,6893.327045278635,6893.327045278635,0,4,0,4
