scenario,policy,seed,request_id,npu_id,category,profile,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,in_warm_2_4s,in_long_2_6s
full,od_baseline,19,4000020,4,SL,L32_M1024,6215.372069328117,6277.408393590798,62.036324262681774,58.057852632638046,1.0685259865744186,True,False,False
full,od_baseline,19,4000021,4,SL,L80_M1024,6277.408393590798,6488.74476809331,211.33637450251172,122.48236916054397,1.7254432286944272,False,False,False
full,od_baseline,19,4000022,4,LS,L200_M256,6488.74476809331,7003.49545706846,514.7506889751503,72.35128428205302,7.114603342332598,False,False,False
full,od_baseline,19,4000023,4,LS,L200_M256,7003.49545706846,7502.423908606546,498.92845153808594,72.35128428205302,6.895917003948012,False,False,False
full,od_baseline,19,4000024,4,LL,L128_M1024,7502.423908606546,7775.9573775830395,273.53346897649317,186.90687789087698,1.4634746033058876,True,False,False
full,od_baseline,19,4000025,4,SS,L32_M256,7775.9573775830395,7838.346990706716,62.3896131236761,15.979837567787547,3.904270794932374,False,False,False
full,od_baseline,19,4000026,4,SL,L80_M2048,7838.346990706716,8101.891712548083,263.5447218413674,243.80186035081854,1.0809791256807468,True,False,False
full,od_baseline,19,4000027,4,SS,L32_M256,8101.891712548083,8169.302877547536,67.41116499945292,15.979837567787547,4.218513781100103,False,False,False
full,od_baseline,19,4000028,4,SS,L64_M256,8169.302877547536,8317.087086732572,147.78420918503616,26.717256165257165,5.531414164348702,False,False,False
full,od_baseline,19,4000029,4,SS,L64_M256,8317.087086732572,8461.170872743314,144.0837860107422,26.717256165257165,5.3929110504284195,False,False,False
full,od_baseline,19,4000030,4,LL,L200_M4096,8461.170872743314,9648.933934311699,1187.7630615683847,1130.6863062355314,1.0504797440440246,True,False,False
full,od_baseline,19,4000031,4,LS,L128_M256,9648.933934311699,9914.17222861402,265.23829430232036,48.19209238871334,5.503772116033699,False,False,False
full,od_baseline,19,4000032,4,LL,L160_M1024,9914.17222861402,10328.609257880127,414.43702926610786,229.85653940820262,1.8030247489722642,False,False,False
full,od_baseline,19,4000033,4,SS,L80_M256,10328.609257880127,10496.840282877616,168.23102499748893,32.085964974046185,5.243134346545858,False,False,False
full,od_baseline,19,4000034,4,LL,L200_M1024,10496.840282877616,10960.439922885807,463.5996400081913,283.5436075005082,1.6350206026329137,False,False,False
full,od_baseline,19,4000035,4,SL,L64_M4096,10960.439922885807,11360.981282571314,400.5413596855069,400.5413596855101,0.999999999999992,True,False,False
full,od_baseline,19,4000036,4,SL,L80_M1024,11360.981282571314,11561.93164248296,200.95035991164514,122.48236916054397,1.6406472318334169,False,False,False
full,od_baseline,19,4000037,4,LL,L128_M1024,11561.93164248296,11852.714045673862,290.7824031909022,186.90687789087698,1.5557608498531097,False,False,False
full,od_baseline,19,4000038,4,LL,L200_M2048,11852.714045673862,12456.362787739035,603.6487420651738,565.9243027292647,1.0666598680317785,True,False,False
full,od_baseline,19,4000039,4,LS,L160_M256,12456.362787739035,12789.909776382612,333.5469886435767,58.92951067026337,5.660101108083509,False,False,False
full,od_baseline,19,4000040,4,SL,L64_M2048,12789.909776382612,13001.875650319835,211.96587393722257,200.85214333740902,1.055332895209108,True,False,False
full,od_baseline,19,4000041,4,LL,L128_M4096,13001.875650319835,13760.656264485046,758.7806141652109,744.1386016188327,1.0196764588136207,True,False,False
full,od_baseline,19,5000000,5,LL,L200_M1024,0.0,598.5300565527979,598.5300565527979,283.5436075005082,2.110892436718839,False,False,False
full,od_baseline,19,5000001,5,SS,L64_M256,598.5300565527979,731.3403215958524,132.81026504305453,26.717256165257165,4.970954510506942,False,False,False
full,od_baseline,19,5000002,5,SL,L80_M1024,731.3403215958524,942.6876391870602,211.3473175912078,122.48236916054397,1.7255325728896047,False,False,False
full,od_baseline,19,5000003,5,SS,L80_M256,942.6876391870602,1120.5932583414824,177.9056191544222,32.085964974046185,5.544655406135584,False,False,False
full,od_baseline,19,5000004,5,LS,L200_M256,1120.5932583414824,1615.1470683965847,494.5538100551023,72.35128428205302,6.835453094752847,False,False,False
full,od_baseline,19,5000005,5,SL,L64_M2048,1615.1470683965847,1824.705087575691,209.5580191791064,200.85214333740902,1.0433446997230817,True,False,False
full,od_baseline,19,5000006,5,LL,L128_M1024,1824.705087575691,2151.314433247102,326.6093456714109,186.90687789087698,1.7474442318922971,False,False,False
full,od_baseline,19,5000007,5,LL,L160_M4096,2151.314433247102,3094.217274845748,942.9028415986459,915.9373744307104,1.029440295724034,True,True,True
full,od_baseline,19,5000008,5,SS,L32_M256,3094.217274845748,3168.2774869225364,74.0602120767885,15.979837567787547,4.634603559805917,False,True,True
full,od_baseline,19,5000009,5,SL,L64_M1024,3168.2774869225364,3345.405658069995,177.1281711474585,101.00752608339441,1.7536135970820323,False,True,True
full,od_baseline,19,5000010,5,LS,L128_M256,3345.405658069995,3662.852724829839,317.44706675984435,48.19209238871334,6.587119401235853,False,True,True
full,od_baseline,19,5000011,5,LS,L160_M256,3662.852724829839,4046.05449073808,383.20176590824076,58.92951067026337,6.502714201250098,False,True,True
full,od_baseline,19,5000012,5,LL,L200_M1024,4046.05449073808,4504.351666049868,458.2971753117881,283.5436075005082,1.616319899968003,False,False,True
full,od_baseline,19,5000013,5,LL,L200_M2048,4504.351666049868,5085.80805446266,581.456388412792,565.9243027292647,1.0274455180818727,True,False,True
full,od_baseline,19,5000014,5,SS,L80_M256,5085.80805446266,5246.919247111014,161.1111926483536,32.085964974046185,5.021235695378769,False,False,True
full,od_baseline,19,5000015,5,LS,L160_M256,5246.919247111014,5555.755647354291,308.83640024327724,58.92951067026337,5.240776594452876,False,False,True
full,od_baseline,19,5000016,5,LS,L200_M256,5555.755647354291,5981.036426917093,425.2807795628023,72.35128428205302,5.877999040139978,False,False,True
full,od_baseline,19,5000017,5,LS,L200_M256,5981.036426917093,6444.553425208109,463.5169982910156,72.35128428205302,6.406479206147176,False,False,True
full,od_baseline,19,5000018,5,LL,L128_M4096,6444.553425208109,7220.426467121763,775.8730419136546,744.1386016188327,1.042645872994339,True,False,False
full,od_baseline,19,5000019,5,SL,L32_M2048,7220.426467121763,7335.379288098763,114.95282097699965,114.952820977,0.9999999999999969,True,False,False
full,od_baseline,19,5000020,5,SS,L32_M256,7335.379288098763,7399.90209019402,64.52280209525725,15.979837567787547,4.037763326538657,False,False,False
full,od_baseline,19,5000021,5,LL,L200_M4096,7399.90209019402,8582.654332260921,1182.752242066901,1130.6863062355314,1.0460480820756697,True,False,False
full,od_baseline,19,5000022,5,LL,L160_M1024,8582.654332260921,8899.34862250415,316.69429024322926,229.85653940820262,1.3777910824664916,True,False,False
full,od_baseline,19,5000023,5,LL,L128_M2048,8899.34862250415,9274.096663444328,374.7480409401778,372.6508694745985,1.0056277111832213,True,False,False
full,od_baseline,19,5000024,5,SS,L64_M256,9274.096663444328,9394.301899964994,120.2052365206655,26.717256165257165,4.499160983341512,False,False,False
full,od_baseline,19,5000025,5,LL,L160_M2048,9394.301899964994,9886.421909521883,492.1200095568893,458.55018171426593,1.0732086240095344,True,False,False
full,od_baseline,19,5000026,5,SL,L32_M1024,9886.421909521883,9974.403556554667,87.98164703278417,58.057852632638046,1.5154133858427281,False,False,False
full,od_baseline,19,5000027,5,SL,L64_M4096,9974.403556554667,10387.921601897422,413.5180453427547,400.5413596855101,1.0323978668955271,True,False,False
full,od_baseline,19,5000028,5,LS,L160_M256,10387.921601897422,10717.427095108198,329.50549321077597,58.92951067026337,5.591519248386512,False,False,False
full,od_baseline,19,5000029,5,LL,L128_M1024,10717.427095108198,11002.650340229526,285.22324512132764,186.90687789087698,1.5260179204740199,False,False,False
full,od_baseline,19,5000030,5,SS,L80_M256,11002.650340229526,11169.876095255546,167.22575502602012,32.085964974046185,5.211803826417136,False,False,False
full,od_baseline,19,5000031,5,LL,L160_M1024,11169.876095255546,11561.694890204346,391.81879494880013,229.85653940820262,1.7046232226309144,False,False,False
full,od_baseline,19,5000032,5,SL,L32_M4096,11561.694890204346,11790.437626171386,228.74273596704006,228.74273596704626,0.9999999999999729,True,False,False
full,od_baseline,19,5000033,5,SL,L32_M1024,11790.437626171386,11870.680793493144,80.24316732175794,58.057852632638046,1.38212427230986,True,False,False
full,od_baseline,19,5000034,5,SS,L64_M256,11870.680793493144,12016.7887774064,146.10798391325625,26.717256165257165,5.468674740007677,False,False,False
full,od_baseline,19,5000035,5,LS,L128_M256,12016.7887774064,12341.310747901129,324.5219704947285,48.19209238871334,6.733925721198444,False,False,False
full,od_baseline,19,5000036,5,SL,L80_M2048,12341.310747901129,12606.37627065356,265.0655227524312,243.80186035081854,1.0872169817367896,True,False,False
full,od_baseline,19,5000037,5,LS,L128_M256,12606.37627065356,12895.460757056402,289.08448640284223,48.19209238871334,5.998587570573014,False,False,False
full,od_baseline,19,5000038,5,SL,L64_M1024,12895.460757056402,13062.989886585621,167.52912952921906,101.00752608339441,1.6585806625033337,False,False,False
full,od_baseline,19,5000039,5,SL,L80_M4096,13062.989886585621,13558.62484096859,495.6349543829692,486.44082678401566,1.0189008140203575,True,False,False
full,od_baseline,19,5000040,5,SL,L80_M1024,13558.62484096859,13683.669738198532,125.04489722994185,122.48236916054397,1.0209216076318628,True,False,False
full,od_baseline,19,5000041,5,SS,L32_M256,13683.669738198532,13699.649575766325,15.979837567792856,15.979837567787547,1.0000000000003322,True,False,False
full,od_baseline,19,6000000,6,LL,L128_M1024,0.0,359.8658401074533,359.8658401074533,186.90687789087698,1.9253750539750392,False,False,False
full,od_baseline,19,6000001,6,SS,L80_M256,359.8658401074533,562.6792873942167,202.81344728676333,32.085964974046185,6.320939621133908,False,False,False
full,od_baseline,19,6000002,6,LL,L160_M1024,562.6792873942167,989.2255603703612,426.54627297614456,229.85653940820262,1.855706494469754,False,False,False
full,od_baseline,19,6000003,6,LS,L200_M256,989.2255603703612,1471.4954875860378,482.2699272156766,72.35128428205302,6.66567196424052,False,False,False
full,od_baseline,19,6000004,6,SS,L32_M256,1471.4954875860378,1535.6957761071062,64.20028852106839,15.979837567787547,4.01758079509422,False,False,False
full,od_baseline,19,6000005,6,SS,L32_M256,1535.6957761071062,1605.9228268883562,70.22705078125,15.979837567787547,4.394728700047302,False,False,False
full,od_baseline,19,6000006,6,SL,L64_M1024,1605.9228268883562,1745.6925233043696,139.7696964160134,101.00752608339441,1.3837552688956658,True,False,False
full,od_baseline,19,6000007,6,LS,L160_M256,1745.6925233043696,2146.990998916791,401.29847561242127,58.92951067026337,6.809804986467025,False,False,False
full,od_baseline,19,6000008,6,SL,L64_M2048,2146.990998916791,2359.342920217291,212.35192130050018,200.85214333740902,1.057254942725569,True,True,True
full,od_baseline,19,6000009,6,LL,L200_M1024,2359.342920217291,2849.2743039893217,489.9313837720306,283.5436075005082,1.7278872484231635,False,True,True
full,od_baseline,19,6000010,6,LS,L160_M256,2849.2743039893217,3184.0904557039003,334.8161517145786,58.92951067026337,5.681638077533391,False,True,True
full,od_baseline,19,6000011,6,SL,L80_M2048,3184.0904557039003,3443.34488332445,259.2544276205499,243.80186035081854,1.0633816626644927,True,True,True
full,od_baseline,19,6000012,6,SL,L32_M1024,3443.34488332445,3519.6580731562285,76.31318983177835,58.057852632638046,1.314433558448178,True,True,True
full,od_baseline,19,6000013,6,LS,L200_M256,3519.6580731562285,4009.8660015020537,490.20792834582517,72.35128428205302,6.775386687467868,False,True,True
full,od_baseline,19,6000014,6,SL,L32_M2048,4009.8660015020537,4124.830240312937,114.96423881088367,114.952820977,1.0000993262608662,True,False,True
full,od_baseline,19,6000015,6,SS,L80_M256,4124.830240312937,4306.524654825857,181.69441451292005,32.085964974046185,5.662738043250053,False,False,True
full,od_baseline,19,6000016,6,LL,L200_M4096,4306.524654825857,5492.273854355651,1185.7491995297933,1130.6863062355314,1.0486986469992605,True,False,True
full,od_baseline,19,6000017,6,LL,L128_M2048,5492.273854355651,5864.924723830251,372.65086947460077,372.6508694745985,1.000000000000006,True,False,True
full,od_baseline,19,6000018,6,SL,L80_M1024,5864.924723830251,6008.00098708994,143.07626325968886,122.48236916054397,1.1681376204615328,True,False,True
full,od_baseline,19,6000019,6,LS,L128_M256,6008.00098708994,6249.865206519293,241.8642194293525,48.19209238871334,5.018753231930586,False,False,False
full,od_baseline,19,6000020,6,LS,L200_M256,6249.865206519293,6713.8844036016635,464.01919708237074,72.35128428205302,6.41342032400484,False,False,False
full,od_baseline,19,6000021,6,SL,L32_M1024,6713.8844036016635,6794.917472570291,81.03306896862705,58.057852632638046,1.3957296953672234,True,False,False
full,od_baseline,19,6000022,6,SL,L80_M4096,6794.917472570291,7299.408150905113,504.4906783348224,486.44082678401566,1.0371059552507937,True,False,False
full,od_baseline,19,6000023,6,LL,L128_M4096,7299.408150905113,8043.546752523946,744.1386016188335,744.1386016188327,1.000000000000001,True,False,False
full,od_baseline,19,6000024,6,LL,L200_M2048,8043.546752523946,8609.471055253212,565.924302729266,565.9243027292647,1.0000000000000022,True,False,False
full,od_baseline,19,6000025,6,SL,L64_M4096,8609.471055253212,9010.01241493872,400.5413596855069,400.5413596855101,0.999999999999992,True,False,False
full,od_baseline,19,6000026,6,SS,L32_M256,9010.01241493872,9066.304267733083,56.29185279436388,15.979837567787547,3.522679911830771,False,False,False
full,od_baseline,19,6000027,6,SL,L32_M4096,9066.304267733083,9302.315299956299,236.0110322232158,228.74273596704626,1.031774981729766,True,False,False
full,od_baseline,19,6000028,6,SS,L64_M256,9302.315299956299,9440.035924012845,137.7206240565465,26.717256165257165,5.154744304755252,False,False,False
full,od_baseline,19,6000029,6,LL,L160_M4096,9440.035924012845,10397.969029606491,957.9331055936455,915.9373744307104,1.0458500027788875,True,False,False
full,od_baseline,19,6000030,6,LS,L160_M256,10397.969029606491,10725.903352432417,327.93432282592585,58.92951067026337,5.564857388021821,False,False,False
full,od_baseline,19,6000031,6,SL,L80_M1024,10725.903352432417,10873.747667263233,147.84431483081607,122.48236916054397,1.207066093218926,True,False,False
full,od_baseline,19,6000032,6,LS,L128_M256,10873.747667263233,11148.248156348394,274.50048908516146,48.19209238871334,5.6959653644225225,False,False,False
full,od_baseline,19,6000033,6,SS,L64_M256,11148.248156348394,11292.95836358804,144.71020723964648,26.717256165257165,5.4163573663610745,False,False,False
full,od_baseline,19,6000034,6,LL,L128_M1024,11292.95836358804,11607.171137959018,314.21277437097706,186.90687789087698,1.6811193783592377,False,False,False
full,od_baseline,19,6000035,6,SS,L64_M256,11607.171137959018,11745.649251039213,138.47811308019482,26.717256165257165,5.183096356289396,False,False,False
full,od_baseline,19,6000036,6,SL,L64_M1024,11745.649251039213,11913.240130726246,167.59087968703352,101.00752608339441,1.659192004649893,False,False,False
full,od_baseline,19,6000037,6,SS,L80_M256,11913.240130726246,12100.997158487968,187.75702776172147,32.085964974046185,5.851687113465189,False,False,False
full,od_baseline,19,6000038,6,LL,L160_M2048,12100.997158487968,12611.53444309122,510.53728460325146,458.55018171426593,1.1133727669557003,True,False,False
