order_mode,npu,rowposition,role,profile,data_key,sim_category,request_id,sourceid,source_npu,original_request_id,arrival_ms,n_layers,per_layer_compute_ms,request_pure_compute_ms,total_gib_per_layer,request_total_read_gib,ssu0_gib_per_layer,ssu1_gib_per_layer,ssu2_gib_per_layer,ssu3_gib_per_layer,ssu4_gib_per_layer,ssu5_gib_per_layer,ssu0_blocks_per_layer,ssu1_blocks_per_layer,ssu2_blocks_per_layer,ssu3_blocks_per_layer,ssu4_blocks_per_layer,ssu5_blocks_per_layer
ordered,25,51,short,S3,64K/1024,SL,25000051,20000029,20,20000058,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,25,52,short,S2,48K/1024,SL,25000052,23000023,23,23000029,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
ordered,25,53,short,S3,64K/1024,SL,25000053,27000054,27,27000064,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,25,54,short,S2,48K/1024,SL,25000054,25000035,25,25000024,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,25,55,short,S3,64K/1024,SL,25000055,22000040,22,22000048,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,25,56,short,S2,48K/1024,SL,25000056,23000033,23,23000042,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
ordered,25,57,short,S3,64K/1024,SL,25000057,23000019,23,23000056,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,25,58,short,S2,48K/1024,SL,25000058,22000013,22,22000026,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
ordered,25,59,short,S3,64K/1024,SL,25000059,23000035,23,23000054,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,25,60,short,S3,64K/1024,SL,25000060,28000042,28,28000055,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,0,short,S3,64K/1024,SL,26000000,27000036,27,27000054,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,1,short,S3,64K/1024,SL,26000001,25000029,25,25000062,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,2,short,S2,48K/1024,SL,26000002,25000051,25,25000030,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,26,3,short,S2,48K/1024,SL,26000003,24000011,24,24000025,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,26,4,short,S3,64K/1024,SL,26000004,31000003,31,31000064,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,5,short,S2,48K/1024,SL,26000005,24000061,24,24000028,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,26,6,short,S2,48K/1024,SL,26000006,26000001,26,26000024,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,26,7,short,S3,64K/1024,SL,26000007,24000047,24,24000054,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,8,short,S2,48K/1024,SL,26000008,26000019,26,26000031,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,26,9,short,S3,64K/1024,SL,26000009,30000055,30,30000058,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,10,short,S3,64K/1024,SL,26000010,26000040,26,26000054,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,11,short,S2,48K/1024,SL,26000011,25000032,25,25000039,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,26,12,short,S3,64K/1024,SL,26000012,23000056,23,23000064,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,13,short,S2,48K/1024,SL,26000013,23000012,23,23000024,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
ordered,26,14,short,S2,48K/1024,SL,26000014,22000036,22,22000032,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
ordered,26,15,short,S3,64K/1024,SL,26000015,31000057,31,31000057,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,16,short,S2,48K/1024,SL,26000016,31000009,31,31000031,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
ordered,26,17,short,S1,32K/1024,SL,26000017,26000007,26,26000012,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
ordered,26,18,short,S1,32K/1024,SL,26000018,25000062,25,25000009,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
ordered,26,19,short,S1,32K/1024,SL,26000019,29000017,29,29000020,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,20,short,S1,32K/1024,SL,26000020,21000041,21,21000015,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
ordered,26,21,short,S1,32K/1024,SL,26000021,26000063,26,26000003,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
ordered,26,22,short,S1,32K/1024,SL,26000022,28000013,28,28000010,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,23,short,S1,32K/1024,SL,26000023,24000026,24,24000018,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
ordered,26,24,short,S1,32K/1024,SL,26000024,31000036,31,31000012,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,25,short,S1,32K/1024,SL,26000025,20000012,20,20000010,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
ordered,26,26,short,S1,32K/1024,SL,26000026,25000038,25,25000000,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
ordered,26,27,short,S1,32K/1024,SL,26000027,25000002,25,25000001,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
ordered,26,28,short,S1,32K/1024,SL,26000028,24000049,24,24000020,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
ordered,26,29,short,S1,32K/1024,SL,26000029,21000047,21,21000012,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
ordered,26,30,short,S1,32K/1024,SL,26000030,31000038,31,31000010,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,31,short,S1,32K/1024,SL,26000031,22000044,22,22000000,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
ordered,26,32,short,S1,32K/1024,SL,26000032,26000006,26,26000008,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
ordered,26,33,short,S1,32K/1024,SL,26000033,23000004,23,23000000,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
ordered,26,34,short,S1,32K/1024,SL,26000034,30000056,30,30000004,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,35,short,S1,32K/1024,SL,26000035,31000006,31,31000001,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,36,short,S1,32K/1024,SL,26000036,29000047,29,29000014,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,37,short,S1,32K/1024,SL,26000037,28000026,28,28000014,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,38,short,S1,32K/1024,SL,26000038,30000036,30,30000021,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
ordered,26,39,long,L,176K/1024,LL,26000039,9000018,9,9000018,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
ordered,26,40,long,L,176K/1024,LL,26000040,14000010,14,14000010,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,26,41,long,L,176K/1024,LL,26000041,17000012,17,17000012,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,26,42,long,L,176K/1024,LL,26000042,5000010,5,5000010,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,26,43,long,L,176K/1024,LL,26000043,19000002,19,19000002,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,26,44,long,L,176K/1024,LL,26000044,2000011,2,2000011,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,26,45,long,L,176K/1024,LL,26000045,16000010,16,16000010,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,26,46,long,L,176K/1024,LL,26000046,19000018,19,19000018,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,26,47,long,L,176K/1024,LL,26000047,0,0,0,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,26,48,long,L,176K/1024,LL,26000048,3000018,3,3000018,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,26,49,short,S2,48K/1024,SL,26000049,30000005,30,30000043,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
ordered,26,50,short,S3,64K/1024,SL,26000050,31000018,31,31000063,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,51,short,S2,48K/1024,SL,26000051,23000045,23,23000037,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
ordered,26,52,short,S3,64K/1024,SL,26000052,25000020,25,25000049,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,53,short,S2,48K/1024,SL,26000053,25000013,25,25000043,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,26,54,short,S3,64K/1024,SL,26000054,21000061,21,21000052,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,55,short,S2,48K/1024,SL,26000055,26000044,26,26000036,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,26,56,short,S3,64K/1024,SL,26000056,26000021,26,26000046,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,26,57,short,S2,48K/1024,SL,26000057,31000045,31,31000026,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
ordered,26,58,short,S3,64K/1024,SL,26000058,28000001,28,28000048,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
